title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
"Other Side of Underneath, The",tt0201820,1972,P,UK,0,N/A,N/A,Drama,2,0,F,6.8
Butterflies Are Free,tt0068326,1972,P,USA,2,Sony Pictures Entertainment,PG,Comedy,0,2,M,7.2
Cabaret,tt0068327,1972,P,USA,0,Twentieth Century Fox Home Entertainment,PG,Drama,0,4,M,7.8
Wedding in White,tt0069489,1972,P,Canada,3,Cinepix,R,Drama,0,2,M,6.7
Cries and Whispers (Viskningar och rop),tt0069467,1972,P,Sweden,2,Criterion Collection,R,Drama,0,0,M,8.1
Travels With My Aunt,tt0069404,1972,P,USA,2,MGM,PG,Adventure,0,3,M,6.4
Une belle fille comme moi,tt0069442,1972,P,France,3,N/A,R,Comedy,0,1,M,6.6
"Dawns Here are Quiet, The",tt0068161,1972,P,Soviet Union,0,N/A,PG-13,Drama,0,0,M,8.4
Deep Throat,tt0068468,1972,P,USA,2,N/A,X,Adult,0,0,M,5.2
State of Siege,tt0070959,1972,F,France,0,Dieter Geissler Filmproduktion,NOT RATED,Drama,0,2,M,7.9
Badlands,tt0069762,1973,F,USA,2,Warner Bros. Pictures,PG,Crime,0,1,M,7.9
"Spirit of the Beehive, The",tt0070040,1973,P,Spain,2,Janus Films,NOT RATED,Drama,0,0,M,8.0
Don&#39;t look now,tt0069995,1973,P,UK,1,Paramount Pictures,R,Drama,1,2,M,7.3
"Wicker Man, The",tt0070917,1973,P,UK,1,LionsGate Entertainment,R,Horror,0,1,M,7.6
El ataque de los muertos sin ojos [Return of the Evil Dead],tt0068232,1973,P,Spain,0,Blue Underground,NOT RATED,Horror,0,0,M,6.0
"Exorcist, The",tt0070047,1973,P,USA,5,Warner Bros. Pictures,R,Horror,0,2,M,8.0
"Legend of Hell House, The",tt0070294,1973,P,UK,1,Fox,PG,Horror,0,2,M,6.8
Lemora: A Child&#39;s Tale Of The Supernatural,tt0070300,1973,P,USA,3,Synapse Films,PG,Fantasy,0,2,M,6.5
Paper Moon,tt0070510,1973,P,USA,2,Paramount Pictures,PG,Comedy,0,2,M,8.1
A Doll&#39;s House,tt0069987,1973,P,UK,3,Tomorrow Entertainment,G,Drama,0,2,M,6.5
Lady Snowblood,tt0158714,1973,P,Japan,1,Toho Company Ltd.,NOT RATED,Action,0,0,M,7.7
Don Juan (Or If Don Juan Were a Woman),tt0069990,1973,P,France,5,Criterion Collection,R,Drama,0,3,M,5.0
Jesus Christ Superstar,tt0070239,1973,F,USA,0,Universal Studios,G,Drama,0,0,M,7.3
Papillon,tt0070511,1973,F,France,0,Twentieth Century Fox Home Entertainment,R,Biography,0,2,M,8.0
Children Shouldn&#39;t Play with Dead Things,tt0068370,1973,P,USA,0,Ambassador Film Distributors,PG,Comedy,0,1,M,5.5
Godzilla vs. Megalon,tt0070122,1973,F,Japan,0,Toho Company,NOT RATED,Action,0,0,M,4.6
Robin Hood,tt0070608,1973,P,USA,0,Buena Vista Pictures,G,Animation,0,6,M,7.6
"Black Mama, White Mama",tt0068282,1973,P,Philippines,1,American International Pictures,R,Crime,0,2,M,5.6
"Baby, The",tt0069754,1973,P,USA,2,Scotia International,PG,Horror,0,0,M,6.1
"Crazies, The",tt0069895,1973,P,USA,0,Blue Underground,R,Action,0,2,M,6.1
Turkish Delight,tt0070842,1973,P,Netherlands,0,Cinemation Industries,R,Drama,0,1,M,7.2
Day for Night,tt0070460,1973,P,France,0,Warner Bros. Pictures,PG,Comedy,0,0,M,8.1
Truck Turner,tt0072325,1974,P,USA,1,American International Pictures,R,Action,0,3,M,7.0
Brief Encounter,tt0071247,1974,P,UK,0,Carlo Ponti Productions,NOT RATED,Drama,0,2,M,5.2
Foxy Brown,tt0071517,1974,P,USA,2,MGM Home Entertainment,R,Action,0,1,M,6.5
Emmanuelle,tt0071464,1974,P,France,1,Columbia Pictures,UNRATED,Drama,0,0,M,5.3
Dracula,tt0070003,1974,P,UK,2,N/A,TV-14,Horror,0,1,M,6.4
"Parallax View, The",tt0071970,1974,F,USA,0,Paramount Pictures,R,Drama,0,2,M,7.2
Celine and Julie Go Boating,tt0071381,1974,P,France,1,N/A,UNRATED,Comedy,2,3,M,7.8
"Odessa File, The",tt0071935,1974,P,UK,0,Sony Pictures Home Entertainment,PG,Drama,0,3,M,7.0
"Je, tu, il, elle",tt0071690,1974,P,France,1,Criterion Collection,N/A,Drama,0,2,M,7.0
Black Christmas,tt0071222,1974,P,Canada,0,Warner Bros. Pictures,R,Horror,0,1,M,7.2
Vampyres,tt0072354,1974,P,UK,0,Anchor Bay Entertainment,R,Horror,1,0,M,6.1
Phantom of the Paradise,tt0071994,1974,F,USA,2,Fox,PG,Comedy,0,1,M,7.4
A Woman Under The Influence,tt0072417,1974,P,USA,4,Criterion Collection,R,Drama,0,1,M,8.2
Mame,tt0071803,1974,P,USA,0,Warner Bros. Pictures,PG,Musical,0,7,M,6.0
Dark Star,tt0069945,1974,F,USA,0,Jack H. Harris Enterprises Inc,G,Comedy,0,1,M,6.4
Ali: Fear Eats the Soul,tt0071141,1974,P,West Germany,2,New Yorker Films,NOT RATED,Drama,0,0,M,8.1
Alice Doesn&#39;t Live Here Anymore,tt0071115,1974,P,USA,2,Warner Home Video,PG,Drama,0,1,M,7.4
Death Wish,tt0071402,1974,P,USA,1,Paramount Pictures,R,Action,0,1,M,7.0
Female Trouble,tt0072979,1974,P,USA,1,Continental Home Video,NC-17,Comedy,0,1,M,7.3
"Maids, The",tt0071798,1975,P,UK,1,The American Film Theatre,PG,Drama,0,3,M,6.6
"Rocky Horror Picture Show, The",tt0073629,1975,P,UK,0,20th Century Fox,R,Comedy,0,2,M,7.4
Dog Day Afternoon,tt0072890,1975,P,USA,0,WARNER BROTHERS PICTURES,R,Biography,0,2,F,8.0
Deep Red,tt0073582,1975,P,Italy,0,Anchor Bay Entertainment,R,Horror,0,1,M,7.7
"Sal&ograve; o le 120 giornate di Sodoma [Salo, or the 120 Days of Sodom]",tt0073650,1975,P,Italy,0,Water Bearer Films Inc.,NOT RATED,Drama,0,0,M,6.0
Love and Death,tt0073312,1975,P,USA,0,United Artists,PG,Comedy,0,0,M,7.8
A boy and His Dog,tt0072730,1975,F,USA,0,eRealBiz,R,Comedy,0,0,M,6.6
Dialogues of Exiles,tt0071427,1975,P,Chile,0,N/A,N/A,Comedy,0,0,M,7.2
"Mirror, The",tt0072443,1975,P,Soviet Union,1,Mosfilm Studios,G,Biography,0,0,M,8.1
Grey Gardens,tt0073076,1975,P,USA,3,Janus Films,PG,Documentary,0,0,F,7.7
Fawlty Towers,tt0072500,1975,P,UK,0,,TV-PG,Comedy,0,0,M,8.8
"Story of O, The",tt0073115,1975,P,France,2,Phaedra Cinema,NC-17,Drama,1,1,M,5.4
Dersu Uzala,tt0071411,1975,F,Soviet Union,0,Nelson Entertainment,G,Adventure,1,0,F,8.3
"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",tt0073198,1975,P,Belgium,5,Criterion Collection,NOT RATED,Drama,0,0,M,8.0
Dolemite,tt0072895,1975,F,USA,0,Xenon,R,Action,0,2,M,6.0
Katie Tippel,tt0073233,1975,P,Netherlands,3,N/A,R,Drama,0,0,M,6.7
"Stepford Wives, The",tt0073747,1975,P,USA,1,Sony Pictures,PG,Horror,0,1,M,6.9
Jaws,tt0073195,1975,P,USA,0,Universal Pictures,PG,Adventure,0,3,M,8.0
Nashville,tt0073440,1975,P,USA,0,Paramount Pictures,R,Comedy,0,0,M,7.8
Picnic at Hanging Rock,tt0073540,1975,P,Australia,0,South Australian Film,PG,Drama,0,0,M,7.6
Switchblade Sisters,tt0073778,1975,P,USA,2,Rolling Thunder Pictures,R,Action,0,2,M,6.7
Blonde in Black Leather,tt0073598,1975,P,Italy,1,N/A,PG,Comedy,2,1,M,6.4
Emmanuelle II,tt0072933,1975,P,France,2,N/A,NC-17,Drama,0,0,M,4.7
Small Change,tt0074152,1976,P,France,1,N/A,PG,Comedy,0,0,M,7.8
Carrie,tt0074285,1976,P,USA,6,United Artists,R,Horror,0,2,M,7.4
Assault on Precinct 13,tt0074156,1976,P,USA,0,Turtle Releasing,R,Action,0,1,M,7.4
Network,tt0074958,1976,P,USA,0,MGM/United Artists,R,Drama,0,0,F,8.1
A Star Is Born,tt0075265,1976,F,USA,0,Warner Bros. Pictures,R,Drama,0,4,M,6.4
Bugsy Malone,tt0074256,1976,P,UK,0,Paramount Pictures,G,Comedy,0,1,M,6.9
"Omen, The",tt0075005,1976,P,UK,0,20th Century Fox,R,Horror,0,1,M,7.6
"Desert of the Tartars, The",tt0074400,1976,F,Italy,0,France 3 Cinéma,PG,Drama,0,0,M,7.6
Family Plot,tt0074512,1976,P,USA,1,Universal Pictures,PG,Comedy,0,2,M,6.8
In the Realm of the Senses,tt0074102,1976,P,Japan,2,Surrogate,NC-17,Biography,0,0,M,6.6
Murder by Death,tt0074937,1976,P,USA,0,Sony Pictures Entertainment,PG,Comedy,0,1,M,7.4
Sparkle,tt0075249,1976,P,USA,1,Warner Home Video,PG,Drama,0,2,M,7.1
"Little Girl Who Lives Down the Lane, The",tt0074806,1976,P,France,1,Rank Film Distributors,PG,Drama,0,0,M,7.1
"Many Adventures of Winnie the Pooh, The",tt0076363,1977,F,USA,0,Walt Disney Productions,G,Animation,0,7,M,7.6
3 Women,tt0075612,1977,P,USA,1,20th Century Fox,PG,Drama,0,1,M,7.9
Stroszek,tt0075276,1977,F,West Germany,0,New Yorker Films,NOT RATED,Comedy,0,0,M,8.0
Suspiria,tt0076786,1977,P,Italy,0,International Classics Inc.,R,Horror,0,1,M,7.5
Eraserhead,tt0074486,1977,F,USA,0,Libra Films,NOT RATED,Horror,0,1,M,7.4
"Sentinel, The",tt0076683,1977,P,USA,0,Universal Pictures,R,Horror,0,3,M,6.4
"Hills Have Eyes, The",tt0077681,1977,P,USA,0,Laser Media,R,Horror,0,0,M,6.4
Desperate Living,tt0075936,1977,P,USA,3,WARNER BROTHERS PICTURES,N/A,Comedy,0,1,M,7.2
Kingdom of the Spiders,tt0076271,1977,P,USA,0,Dimension Pictures,PG,Horror,0,4,M,5.9
Sluzhebnyy roman,tt0076727,1977,P,Soviet Union,1,N/A,N/A,Comedy,0,0,M,8.4
"Turning Point, The",tt0076843,1977,P,USA,3,Paramount Pictures,PG,Drama,0,1,M,6.9
Death Trap!,tt0074455,1977,P,USA,0,Virgo International,R,Horror,0,2,M,5.5
"Goodbye Girl, The",tt0076095,1977,P,USA,3,MGM Home Entertainment,PG,Comedy,0,1,M,7.4
House,tt0076162,1977,P,Japan,2,Toho International Company Inc,NOT RATED,Comedy,0,0,M,7.4
"36 Crazy Fists, The",tt0076661,1977,F,Hong Kong,0,MoMedia,R,Action,0,0,M,5.3
Julia,tt0076245,1977,P,USA,0,20th Century Fox Film Corporation,PG,Drama,1,1,M,7.3
Damnation Alley,tt0075909,1977,F,USA,0,Twentieth Century Fox,PG,Sci-Fi,0,3,M,5.2
Annie Hall,tt0075686,1977,P,USA,0,United Artists,PG,Comedy,0,1,M,8.0
A Little Night Music,tt0076319,1977,P,West Germany,1,S&T-Film Berlin,PG,Comedy,0,1,M,5.7
"Rescuers, The",tt0076618,1977,P,USA,1,Walt Disney Pictures,G,Animation,0,4,M,6.9
"Haunting of Julia, The",tt0074611,1977,P,Canada,5,N/A,R,Drama,0,2,M,6.4
"Wiz, The",tt0078504,1978,P,USA,0,Universal Pictures,G,Adventure,0,2,F,5.3
Ringing Bell (Chirin no Suzu),tt0306646,1978,F,Japan,1,N/A,N/A,Animation,0,0,M,7.3
Quel maledetto treno blindato,tt0076584,1978,F,Italy,0,Severin Films,R,Action,1,3,M,6.6
"Shout, The",tt0078259,1978,F,UK,1,RCA/Columbia,R,Horror,0,2,M,6.8
Battlestar Galactica,tt0077215,1978,P,USA,0,MCA Universal Home Video,PG,Action,0,0,M,6.8
A Woman Called Moses,tt0078509,1978,P,USA,0,,N/A,Biography,0,0,M,7.4
Midnight Express,tt0077928,1978,F,UK,0,Sony Pictures Home Entertainment,R,Biography,0,3,M,7.6
I Spit on Your Grave,tt0077713,1978,F,USA,1,Anchor Bay Entertainment,R,Horror,0,0,M,5.7
Death on the Nile,tt0077413,1978,P,UK,0,EMI Films Ltd.,PG,Crime,0,1,M,7.3
Foul Play,tt0077578,1978,P,USA,0,Paramount Home Video,PG,Comedy,0,1,M,6.8
H&ouml;stsonaten,tt0077711,1978,P,France,3,Criterion Collection,PG,Drama,0,0,M,8.3
Halloween,tt0077651,1978,P,USA,0,Compass International Pictures,R,Horror,0,1,M,7.8
"Hound of the Baskervilles, The",tt0076161,1978,P,UK,0,Atlantic Releasing Corporation,NOT RATED,Comedy,0,3,M,4.6
Grease,tt0077631,1978,P,USA,1,Paramount Pictures,PG-13,Musical,0,2,M,7.2
Dawn of the Dead,tt0077402,1978,F,USA,0,United Film Distribution Compa,UNRATED,Horror,0,1,M,8.0
Within the Woods,tt0078503,1978,P,USA,0,N/A,NOT RATED,Horror,0,1,M,6.7
Girlfriends,tt0077613,1978,P,USA,4,Warner Bros.,PG,Comedy,1,0,F,6.9
Interiors,tt0077742,1978,P,USA,0,MGM Home Entertainment,PG,Drama,0,0,M,7.5
Days of Heaven,tt0077405,1978,P,USA,1,Paramount Pictures,PG,Drama,0,1,M,7.9
Starcrash,tt0079946,1978,P,USA,1,New World,PG,Action,0,0,M,3.9
Alien,tt0078748,1979,P,UK,0,20th Century Fox,R,Horror,0,1,M,8.5
"In-Laws, The",tt0079336,1979,P,USA,0,Warner Bros. Pictures,PG,Adventure,0,1,M,7.4
Apocalypse Now,tt0078788,1979,F,USA,0,United Artists,R,Drama,0,3,M,8.5
"China Syndrome, The",tt0078966,1979,P,USA,0,Columbia Pictures,PG,Drama,0,2,M,7.4
Mad Max,tt0079501,1979,P,Australia,0,s,R,Action,0,4,M,7.0
Angels&#39; Brigade,tt0078778,1979,P,USA,2,Arista Films,PG,Action,0,1,M,1.9
Rock &#39;n&#39; Roll High School,tt0079813,1979,P,USA,0,New World Pictures,PG,Comedy,0,4,M,6.8
Life of Brian,tt0079470,1979,P,UK,0,Warner Bros. Pictures,R,Comedy,0,6,M,8.1
"Black Hole, The",tt0078869,1979,F,USA,0,Walt Disney Productions,PG,Action,0,1,M,5.9
Hair,tt0079261,1979,P,West Germany,1,United Artists,PG,Comedy,0,2,M,7.6
Tourist Trap,tt0080040,1979,P,USA,0,Astral Films,PG,Horror,0,1,M,6.2
"Marriage of Maria Braun, The",tt0079095,1979,P,West Germany,0,Criterion Collection,R,Drama,0,2,M,7.9
Meatballs,tt0079540,1979,P,Canada,0,LionsGate Entertainment,PG,Comedy,0,2,M,6.2
L&#39;hypothese du tableau vole,tt0077707,1979,F,France,0,N/A,N/A,Drama,0,1,M,7.6
My Brilliant Career,tt0079596,1979,P,Australia,3,Westchester Films,G,Biography,1,1,F,7.3
"Bell Jar, The",tt0078843,1979,P,USA,2,AVCO Embassy Pictures,R,Biography,1,0,M,5.7
Die Blechtrommel,tt0078875,1979,P,West Germany,0,Kinowelt,R,Drama,0,0,M,7.6
"Amityville Horror, The",tt0078767,1979,P,USA,0,American International Picture,R,Horror,0,1,M,6.2
Nosferatu the Vampyre,tt0079641,1979,F,West Germany,1,20th Century Fox,PG,Horror,0,0,M,7.6
Escape from Alcatraz,tt0079116,1979,F,USA,0,Paramount Home Video,PG,Biography,0,1,M,7.6
Superman II,tt0081573,1980,P,USA,0,Warner Bros. Pictures,PG,Action,1,5,M,6.8
La terrazza,tt0081616,1980,P,Italy,0,N/A,N/A,Drama,0,0,M,7.2
Airplane!,tt0080339,1980,P,USA,0,Paramount Pictures,PG,Comedy,0,2,M,7.8
Cruising,tt0080569,1980,F,West Germany,0,Warner Bros.,R,Crime,0,2,M,6.4
Friday the 13th,tt0080761,1980,P,USA,0,Paramount Pictures,R,Horror,0,1,M,6.5
"Blue Lagoon, The",tt0080453,1980,F,USA,0,Sony Pictures Entertainment,R,Adventure,0,2,M,5.7
Heaven&#39;s Gate,tt0080855,1980,F,USA,0,MGM/UA,R,Adventure,0,1,M,6.8
Moskva slezam ne verit,tt0079579,1980,P,Soviet Union,0,N/A,N/A,Comedy,0,1,M,8.2
Fame,tt0080716,1980,P,USA,0,WARNER BROTHERS PICTURES,R,Drama,0,1,M,6.6
Private Benjamin,tt0081375,1980,P,USA,2,Warner Bros. Pictures,R,Comedy,1,1,M,6.1
"Pepi, Luci, Bom and Other Girls Like Mom",tt0081323,1980,P,Spain,4,Cinevista,NOT RATED,Comedy,0,2,M,6.3
Nine to Five,tt0080319,1980,P,USA,0,20th Century Fox,PG,Comedy,2,1,M,6.8
Atlantic City,tt0080388,1980,P,France,1,Paramount Home Video,R,Crime,0,1,M,7.4
"Ninth Configuration, The",tt0081237,1980,F,USA,0,Warner Bros.,R,Comedy,0,2,M,7.2
Nightmare City,tt0080931,1980,P,Italy,0,21st Century Distribution,NOT RATED,Horror,0,2,M,5.7
"Final Countdown, The",tt0080736,1980,F,USA,0,Live Home Video,PG,Action,0,6,M,6.7
Flash Gordon,tt0080745,1980,P,UK,0,MCA Universal Home Video,PG,Action,0,3,M,6.5
Star Wars: Episode V - The Empire Strikes Back,tt0080684,1980,F,USA,0,Twentieth Century Fox,PG,Action,0,2,M,8.8
Can&#39;t Stop the Music,tt0080492,1980,P,USA,0,Associated Film Distribution,PG,Biography,0,1,F,4.5
Xanadu,tt0081777,1980,P,USA,1,MCA Universal Home Video,PG,Fantasy,0,2,M,5.1
Coal Miner&#39;s Daughter,tt0080549,1980,P,USA,1,MCA Universal Home Video,PG,Biography,0,2,M,7.5
Little Darlings,tt0081060,1980,P,USA,0,Paramount Pictures,R,Comedy,0,0,M,6.4
"Fog, The",tt0080749,1980,P,USA,0,AVCO Embassy Pictures,R,Horror,0,1,M,6.8
Fade to Black,tt0080711,1980,P,USA,0,American Cinema,R,Comedy,0,0,M,5.9
Maniac,tt0081114,1980,P,USA,2,Analysis,R,Drama,0,2,M,6.5
"King and the Mockingbird, The",tt0079820,1980,F,France,0,Rialto Pictures,NOT RATED,Animation,0,1,M,8.0
"Mirror Crack&#39;d, The",tt0081163,1980,P,UK,1,Anchor Bay Entertainment,PG,Crime,0,1,M,6.2
Ms. 45,tt0082776,1981,P,USA,1,Rochelle Films,R,Crime,0,1,M,6.8
Halloween II,tt0082495,1981,P,USA,1,Universal Pictures,R,Horror,0,1,M,6.6
Reds,tt0082979,1981,P,USA,0,Paramount Home Video,PG,Biography,0,2,M,7.4
Blow Out,tt0082085,1981,P,USA,0,Filmways Pictures,R,Mystery,0,1,M,7.4
Shock Treatment,tt0083067,1981,P,USA,0,20th Century Fox,PG,Comedy,0,1,M,5.8
Horror Planet,tt0084090,1981,P,UK,1,N/A,R,Horror,1,1,M,3.6
Polyester,tt0082926,1981,P,USA,7,New Line Cinema,R,Comedy,0,1,M,7.0
Raiders of the Lost Ark,tt0082971,1981,P,USA,0,Paramount Pictures,PG,Action,0,3,M,8.5
Christiane F. - Wir Kinder vom Bahnhof Zoo,tt0082176,1981,P,West Germany,2,Maran Film,R,Biography,0,1,M,7.6
Das Boot,tt0082096,1981,F,West Germany,0,Columbia Pictures,R,Adventure,0,0,M,8.4
Galaxy of Terror,tt0082431,1981,P,USA,0,New World Pictures,R,Action,0,2,M,5.1
...E tu vivrai nel terrore! L&#39;aldila (The Beyond),tt0082307,1981,P,Italy,2,Rolling Thunder,R,Horror,0,0,M,6.9
Umrao Jaan,tt0083248,1981,P,India,0,N/A,N/A,Drama,0,0,M,7.9
"Great Muppet Caper, The",tt0082474,1981,P,UK,2,Universal Pictures,G,Adventure,0,3,M,7.2
Rich and Famous,tt0082992,1981,P,USA,1,MGM Home Entertainment,R,Drama,0,2,M,5.9
"Woman Next Door, The",tt0082370,1981,P,France,0,Criterion Collection,R,Drama,0,1,M,7.4
Gregory&#39;s Girl,tt0082477,1981,P,UK,1,MGM Home Entertainment,PG,Comedy,0,0,M,7.1
Il marchese del Grillo,tt0082714,1981,P,Italy,0,Gaumont,N/A,Comedy,0,5,M,7.8
Happy Birthday to Me,tt0082498,1981,P,Canada,2,Columbia Pictures,R,Horror,0,4,M,6.1
For Your Eyes Only,tt0082398,1981,P,UK,0,Twentieth Century Fox Home Entertainment,PG,Action,0,2,M,6.8
"Howling, The",tt0082533,1981,P,USA,0,MGM Home Entertainment,R,Horror,0,2,M,6.6
Escape from New York,tt0082340,1981,F,UK,0,MGM Home Entertainment,R,Action,0,2,M,7.2
Clash of the Titans,tt0082186,1981,P,UK,0,Warner Bros. Pictures,PG,Action,0,0,M,6.9
Lady Chatterley&#39;s Lover,tt0082640,1981,P,UK,5,N/A,R,Drama,0,2,M,5.1
Mommy Dearest,tt0082766,1981,P,USA,2,Paramount Pictures,R,Biography,1,3,M,6.7
Southern Comfort,tt0083111,1981,F,USA,0,20th Century Fox Film Corporation,R,Action,0,3,M,7.2
My Dinner With Andre,tt0082783,1981,F,USA,0,New Yorker Films,PG,Biography,0,1,M,7.8
"Prowler, The",tt0082951,1981,P,USA,0,Fangoria,R,Horror,1,4,M,6.1
Der subjektive Faktor,tt0083137,1981,P,West Germany,0,Basis-Film-Verleih GmbH,N/A,N/A,0,0,M,7.3
La fuga de Segovia,tt0082424,1981,F,Spain,0,N/A,N/A,Crime,0,0,M,6.6
Sophie&#39;s Choice,tt0084707,1982,P,UK,0,Twentieth Century Fox Home Entertainment,R,Drama,0,2,M,7.6
Forbidden World,tt0083959,1982,P,USA,0,New World Pictures,R,Horror,0,0,M,5.3
"Thing, The",tt0084787,1982,F,USA,0,Universal Pictures,R,Horror,0,1,M,8.1
"Secret of NIMH, The",tt0084649,1982,P,USA,3,United Artists,G,Animation,0,4,M,7.6
Deathtrap,tt0083806,1982,P,USA,0,Warner Bros. Pictures,PG,Comedy,0,1,F,7.0
Koyaanisqatsi,tt0085809,1982,F,USA,0,New Cinema,NOT RATED,Documentary,0,1,M,8.3
Smithereens,tt0084698,1982,P,USA,0,FilmBuff,R,Drama,1,1,F,6.7
First Blood,tt0083944,1982,F,USA,0,Orion Pictures,R,Action,0,3,M,7.7
Frances,tt0083967,1982,P,USA,2,LionsGate Entertainment,R,Biography,0,3,M,7.4
"Best Little Whorehouse in Texas, The",tt0083642,1982,P,USA,0,Universal Pictures,R,Comedy,0,5,M,5.9
Friday the 13th Part III,tt0083972,1982,P,USA,0,Paramount Home Video,R,Horror,0,2,M,5.7
Missing,tt0084335,1982,P,USA,1,Universal Pictures,PG,Biography,0,2,M,7.8
"Last American Virgin, The",tt0084234,1982,P,USA,0,Golan-Globus Productions,R,Comedy,0,0,M,6.3
Evil Under the Sun,tt0083908,1982,P,UK,0,Universal Pictures,PG,Drama,0,1,M,7.0
Liquid Sky,tt0085852,1982,P,USA,1,Zfilms Inc,R,Sci-Fi,2,0,M,6.1
TRON,tt0084827,1982,F,USA,0,Buena Vista Pictures,PG,Action,0,2,M,6.8
Godard&#39;s Passion,tt0084481,1982,P,France,0,N/A,R,Comedy,0,0,M,6.2
Annie,tt0083564,1982,P,USA,2,Columbia Pictures,PG,Comedy,0,1,M,6.5
Star Trek: The Wrath of Khan,tt0084726,1982,P,USA,0,Paramount Pictures,PG,Action,0,2,M,7.7
Grease 2,tt0084021,1982,P,USA,0,Paramount Home Video,PG,Comedy,0,1,F,4.2
Poltergeist,tt0084516,1982,P,USA,0,MGM Home Entertainment,PG,Horror,0,4,M,7.4
Countryman,tt0083762,1982,F,Jamaica,0,Island Pictures,R,Drama,0,1,M,7.0
Banana Joe,tt0082045,1982,F,Italy,0,Derby Cinematografica,N/A,Action,0,2,M,6.4
Pink Floyd The Wall,tt0084503,1982,F,UK,0,United Artists,R,Animation,0,2,M,8.0
Finye (The Wind),tt0083942,1982,P,Mali,1,Cissé/Sisé Filimu,N/A,Drama,0,0,M,6.7
"Slumber Party Massacre, The",tt0084695,1982,P,USA,0,New Concorde Home Entertainment,R,Horror,0,0,F,5.7
"Ladies and Gentlemen, the Fabulous Stains",tt0082639,1982,P,USA,3,Paramount Pictures,R,Comedy,1,0,M,6.9
"Last Unicorn, The",tt0084237,1982,P,USA,0,Jensen Farley Pictures,G,Animation,0,2,M,7.5
"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",tt0083745,1982,P,USA,0,Cinecom Pictures,PG,Comedy,0,0,M,7.5
Le Retour de Martin Guerre,tt0084589,1982,P,France,0,Wellspring Media Inc.,N/A,Biography,2,1,M,7.4
Rocky III,tt0084602,1982,F,USA,0,MGM,PG,Drama,0,0,M,6.8
An Officer and a Gentleman,tt0084434,1982,P,USA,0,Paramount Pictures,R,Drama,0,1,F,7.0
"State of Things, The",tt0084725,1982,P,Netherlands,0,Pacific Arts,N/A,Drama,0,2,M,7.1
Cat People,tt0083722,1982,P,USA,4,Universal Pictures,R,Fantasy,0,1,M,6.1
E.T.: The Extra-Terrestrial,tt0083866,1982,P,USA,0,Universal Pictures,PG,Family,1,0,M,7.9
"Entity, The",tt0082334,1982,P,USA,1,Anchor Bay Entertainment,R,Biography,0,2,F,6.6
"Hunger, The",tt0085701,1983,P,UK,1,MGM,R,Drama,0,2,M,6.7
"Ballad of Narayama, The",tt0084390,1983,P,Japan,3,Toei Company,NOT RATED,Drama,0,0,M,7.9
Flashdance,tt0085549,1983,P,USA,1,Paramount Home Video,R,Drama,0,3,M,6.1
Born in Flames,tt0085267,1983,P,USA,0,First Run Features,N/A,Comedy,0,0,M,6.2
Breathless,tt0085276,1983,F,USA,0,Orion Pictures Corporation,R,Action,0,0,M,5.8
Go for It,tt0085601,1983,F,Italy,0,Lionsgate Films,N/A,Action,0,1,M,7.2
Merry Christmas Mr Lawrence,tt0085933,1983,F,UK,0,Image Entertainment,R,Drama,0,1,M,7.3
El Norte,tt0085482,1983,P,UK,0,Criterion Collection,R,Drama,1,1,M,7.7
Terms of Endearment,tt0086425,1983,P,USA,2,Paramount Pictures,PG,Comedy,0,2,M,7.4
Hercules,tt0085672,1983,P,Italy,0,Golan-Globus Productions,PG,Adventure,0,0,M,3.8
Yentl,tt0086619,1983,P,UK,1,Twentieth Century Fox Home Entertainment,PG,Drama,0,2,M,6.6
Lianna,tt0085838,1983,P,USA,3,United Artists,R,Drama,0,1,M,6.9
Los renglones torcidos de Dios,tt0224005,1983,P,Mexico,0,Televicine S.A. de C.V.,N/A,Drama,0,0,M,6.5
Superman III,tt0086393,1983,P,UK,0,WARNER BROTHERS PICTURES,PG,Action,1,3,M,4.9
Educating Rita,tt0085478,1983,P,UK,3,Columbia Pictures Corporation,PG,Comedy,0,0,M,7.2
Silkwood,tt0086312,1983,P,USA,1,20th Century Fox,R,Biography,2,0,M,7.2
Dark Habits,tt0085496,1983,P,Spain,0,Tesauro,NOT RATED,Comedy,0,1,M,6.6
Jaws 3-D,tt0085750,1983,P,USA,0,MCA Universal Home Video,PG,Adventure,0,3,M,3.6
Mortelle randonn&eacute;e,tt0084358,1983,P,France,1,N/A,N/A,Crime,0,1,M,7.3
Barefoot Gen,tt0085218,1983,P,Japan,0,N/A,N/A,Animation,0,0,M,8.1
Cujo,tt0085382,1983,P,USA,0,Warner Bros.,R,Horror,1,1,M,6.0
"Jewel in the Crown, The",tt0086739,1984,P,UK,1,,N/A,Drama,0,0,M,8.5
"Last Starfighter, The",tt0087597,1984,P,USA,0,Universal Pictures,PG,Action,0,1,M,6.7
Another Country,tt0086904,1984,F,UK,0,Orion Classics,PG,Biography,0,2,M,7.1
"Terminator, The",tt0088247,1984,P,UK,1,Orion Pictures Corporation,R,Action,0,2,M,8.0
"Karate Kid, The",tt0087538,1984,P,USA,0,Columbia Pictures,PG,Action,0,1,M,7.2
