title,imdbid,year,rating,binary
White Christmas,0047673,1954,3,1
Them!,0047573,1954,1,0
Phffft,0047349,1954,2,0
Carmen Jones,0046828,1954,3,1
Comicos,0045665,1954,3,1
Daddy Long Legs,0047969,1955,3,1
Sommarnattens leende (Smiles of a Summer Night),0048641,1955,2,0
"Dam Busters, The",0046889,1955,1,0
Rebel Without a Cause,0048545,1955,1,0
Marty,0048356,1955,3,1
"Seven Year Itch, The",0048605,1955,1,0
Diabolique,0046911,1955,3,1
"Trouble with Harry, The",0048750,1955,2,0
Guys and Dolls,0048140,1955,3,1
Oklahoma!,0048445,1955,3,1
Lady and the Tramp,0048280,1955,2,0
We&#39;re No Angels,0048801,1955,3,1
This Island Earth,0047577,1955,0,0
"Glass Slipper, The",0048124,1955,3,1
"Prisoner, The",0048512,1955,0,0
"Fast and the Furious, The",0046969,1955,3,1
Killer&#39;s Kiss,0048254,1955,1,0
"Ladykillers, The",0048281,1955,3,1
Pather Panchali,0048473,1955,3,1
To Catch a Thief,0048728,1955,3,1
Bride of the Monster,0047898,1955,3,1
Godzilla Raids Again,0048127,1955,2,0
Not as a Stranger,0048432,1955,2,0
"Prodigal, The",0048517,1955,3,1
Summertime,0048673,1955,3,1
"Big Combo, The",0047878,1955,2,0
Tarantula,0048696,1955,0,0
"Night of the Hunter, The",0048424,1955,3,1
Rififi,0048021,1955,1,0
Les grandes manoeuvres,0048133,1955,3,1
My Sister Eileen,0048401,1955,3,1
Bus Stop,0049038,1956,3,1
"Searchers, The",0049730,1956,3,1
"King and I, The",0049408,1956,2,0
Around the World in Eighty Days,0048960,1956,0,0
War and Peace,0049934,1956,3,1
"Iron Petticoat, The",0049369,1956,1,0
"Bad Seed, The",0048977,1956,3,1
Calle mayor [Main Street],0049043,1956,3,1
"Court Jester, The",0049096,1956,2,0
"Proud and Profane, The",0049640,1956,3,1
Bigger Than Life,0049010,1956,0,0
Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,0049902,1956,0,0
Invasion of the Body Snatchers,0049366,1956,3,1
"Ten Commandments, The",0049833,1956,2,0
Rodan,0049782,1956,1,0
High Society,0049314,1956,3,1
"Man Who Knew Too Much, The",0049470,1956,2,0
"Spanish Gardener, The",0049787,1956,2,0
Forbidden Planet,0049223,1956,0,0
...And God Created Woman,0049189,1956,3,1
"Man Who Never Was, The",0049471,1956,3,1
"Killing, The",0049406,1956,1,0
Aparajito,0048956,1956,3,1
Indestructible Man,0049363,1956,1,0
"Wrong Man, The",0051207,1956,1,0
Gunslinger,0049287,1956,3,1
"Unguarded Moment, The",0049904,1956,1,0
Eyewitness,0049196,1956,3,1
Saboteur,0035279,1956,1,0
Flowing,0049537,1956,3,1
"Seventh Seal, The",0050976,1957,1,0
"Cranes Are Flying, The",0050634,1957,3,1
"Heaven Knows, Mr. Allison",0050490,1957,0,0
Funny Face,0050419,1957,3,1
Oedipus Rex,0050792,1957,1,0
Smultronst&auml;llet (Wild Strawberries),0050986,1957,2,0
El vampiro,0051151,1957,3,1
Fire Down Below,0050397,1957,0,0
Kanal,0050585,1957,1,0
Night of the Demon,0050766,1957,3,1
Old Yeller,0050798,1957,1,0
"Enemy Below, The",0050356,1957,0,0
A Face in the Crowd,0050371,1957,1,0
"Incredible Shrinking Man, The",0050539,1957,0,0
Three Faces of Eve,0051077,1957,0,0
Forty Guns,0050407,1957,2,0
Throne of Blood,0050613,1957,0,0
Amanecer en Puerta Oscura,0050116,1957,3,1
12 Angry Men,0050083,1957,0,0
Tammy and the Bachelor,0051051,1957,3,1
Sayonara,0050933,1957,2,0
"Prince and the Showgirl, The",0050861,1957,3,1
An Affair to Remember,0050105,1957,2,0
Paths of Glory,0050825,1957,0,0
Sorority Girl,0050998,1957,3,1
Witness for the Prosecution,0051201,1957,1,0
"Mysterians, The",0050251,1957,3,1
Kiss Them for Me,0050599,1957,2,0
Desk Set,0050307,1957,3,1
Nights of Cabiria,0050783,1957,3,1
"Bridge on the River Kwai, The",0050212,1957,1,0
Sweet Smell of Success,0051036,1957,1,0
"True Story of Jesse James, The",0051114,1957,2,0
South Pacific,0052225,1958,3,1
"Inn of the Sixth Happiness, The",0051776,1958,3,1
Vertigo,0052357,1958,1,0
Teacher&#39;s Pet,0052278,1958,1,0
"Defiant Ones, The",0051525,1958,0,0
"Fabulous World of Jules Verne, The",0052374,1958,0,0
"Vikings, The",0052365,1958,2,0
Indiscreet,0051773,1958,3,1
Love Is My Profession,0051579,1958,3,1
Brink of Life,0052017,1958,3,1
"Screaming Skull, The",0052169,1958,2,0
Touch of Evil,0052311,1958,1,0
Run Silent Run Deep,0052151,1958,0,0
M&auml;dchen in Uniform,0051964,1958,3,1
"Hidden Fortress, The",0051808,1958,0,0
Separate Tables,0052182,1958,3,1
Mon Oncle,0050706,1958,3,1
Dracula (Horror of Dracula),0051554,1958,3,1
I Bury the Living,0051755,1958,1,0
Auntie Mame,0051383,1958,3,1
"Wild Women of Wongo, The",0052394,1958,3,1
"Fly, The",0051622,1958,2,0
Gigi,0051658,1958,2,0
"Day the Sky Exploded, The",0051951,1958,1,0
It! The Terror from Beyond Space,0051786,1958,1,0
I Want To Live!,0051758,1958,3,1
Blood of the Vampire,0051422,1958,0,0
Cat on a Hot Tin Roof,0051459,1958,3,1
"Wasp Woman, The",0054462,1959,3,1
Ghost of Dragstrip Hollow,0052844,1959,3,1
Sleeping Beauty,53285,1959,3,1
Darby O&#39;Gill and the Little People,0052722,1959,3,1
Journey to the Center of the Earth,0052948,1959,1,0
Araya,0051372,1959,3,1
Imitation of Life,0052918,1959,3,1
"Suddenly, Last Summer",0053318,1959,3,1
"Bat, The",0052602,1959,3,1
Come Dance with Me!,0053428,1959,3,1
Anatomy of a Murder,0052561,1959,1,0
"400 Blows, The",0053198,1959,0,0
Pillow Talk,0053172,1959,3,1
Battle in Outer Space,0053388,1959,1,0
Good Morning (Ohay&ocirc;),0053134,1959,3,1
"Giant Gila Monster, The",0052846,1959,3,1
"Great War, The",0052861,1959,1,0
House on Haunted Hill,0051744,1959,3,1
A Bucket of Blood,0052655,1959,2,0
"Nun&#39;s Story, The",0053131,1959,3,1
Rio Bravo,0053221,1959,1,0
Gidget,0052847,1959,3,1
"Tingler, The",0053363,1959,1,0
Ben-Hur,0052618,1959,3,1
North By Northwest,0053125,1959,1,0
Some Like It Hot,0053291,1959,3,1
Apur Sansar,0052572,1959,0,0
Psycho,0054215,1960,1,0
Exodus,0053804,1960,3,1
Jigoku (Hell or The Sinners of Hell),0154683,1960,3,1
Rocco and His Brothers,0054248,1960,2,0
Wild River,0054476,1960,3,1
Inherit the Wind,0053946,1960,3,1
"Virgin Spring, The",0053976,1960,3,1
"City of the Dead, The",0053719,1960,3,1
A bout de souffle,0053472,1960,0,0
"Magnificent Seven, The",0054047,1960,0,0
La Dolce Vita,0053779,1960,2,0
Les yeux sans visage,0053459,1960,3,1
Late Autumn,0053579,1960,3,1
"Story of Ruth, The",0054343,1960,3,1
Let&#39;s Make Love,0054022,1960,2,0
Body in the Web,0054333,1960,3,1
Make Mine Mink,0054049,1960,3,1
Zazie dans le metro,0054494,1960,3,1
Shoot the Piano Player,0054389,1960,2,0
Peeping Tom,0054167,1960,2,0
"Brides of Dracula, The",0053677,1960,3,1
La ciociara,0054749,1960,3,1
"Truth, The",0054452,1960,3,1
Black Sunday,0054067,1960,3,1
Testament of Orpheus,0054377,1960,1,0
Spartacus,0054331,1960,2,0
"Apartment, The",0053604,1960,3,1
Where the Boys Are,0054469,1960,2,0
Le Trou,0054407,1960,0,0
"One, Two, Three",0055256,1961,3,1
"Misfits, The",0055184,1961,3,1
Paris Blues,0055278,1961,3,1
West Side Story,0055614,1961,3,1
One Hundred and One Dalmatians,0055254,1961,3,1
Breakfast at Tiffany&#39;s,0054698,1961,2,0
"Hustler, The",0054997,1961,0,0
"Phantom Planet, The",0055294,1961,0,0
A Woman Is a Woman,0055572,1961,0,0
"Curse of the Werewolf, The",0054777,1961,3,1
"Beast of Yucca Flats, The",0054673,1961,0,0
A Raisin in the Sun,0055353,1961,3,1
A Taste of Honey,0055506,1961,3,1
"Parent Trap, The",0055277,1961,3,1
La Notte,0054130,1961,3,1
Through a Glass Darkly,0055499,1961,0,0
"Innocents, The",0055018,1961,3,1
"Guns of Navarone, The",0054953,1961,1,0
"Leon Morin, Priest",0055082,1961,3,1
Yojimbo,0055630,1961,1,0
Underworld U.S.A.,0055571,1961,3,1
"Children&#39;s Hour, The",0054743,1961,3,1
Splendor in the Grass,0055471,1961,3,1
Mothra,0055198,1961,0,0
El Cid,0054847,1961,1,0
Blue Hawaii,0054692,1961,3,1
Mysterious Island,0055207,1961,0,0
Snow White and the Three Stooges,0055458,1961,3,1
Accattone,0054599,1961,3,1
Dr. No,0055928,1962,1,0
To Kill a Mockingbird,0056592,1962,3,1
Les dimanches de Ville d&#39;Avray,0055910,1962,3,1
"Manchurian Candidate, The",0056218,1962,1,0
"Day of the Triffids, The",0055894,1962,3,1
"L-Shaped Room, The",0057239,1962,3,1
Jules and Jim,0055032,1962,1,0
King Kong vs. Godzilla,0056142,1962,3,1
Atraco a las tres,0055763,1962,1,0
Hatari!,0056059,1962,3,1
"Trial of Joan of Arc, The",0059616,1962,0,0
Lawrence of Arabia,0056172,1962,0,0
Carnival of Souls,0055830,1962,3,1
Lolita,0056193,1962,3,1
La Jetee,0056119,1962,0,0
Boccaccio &acute;70,0055805,1962,2,0
"Devil&#39;s Hand, The",0055902,1962,2,0
What Ever Happened to Baby Jane?,0056687,1962,3,1
Gypsy,0056048,1962,3,1
"Loneliness of the Long Distance Runner, The",0056194,1962,3,1
War of the Buttons,0054949,1962,0,0
"Miracle Worker, The",0056241,1962,3,1
"Brain That Wouldn&#39;t Die, The",0052646,1962,2,0
"Music Man, The",0056262,1962,3,1
Ivanovo detstvo,0056111,1962,1,0
"Trial, The",0057427,1962,1,0
Cleo from 5 to 7,0055852,1962,3,1
That Touch of Mink,0056575,1962,2,0
Advise &amp; Consent,0055728,1962,3,1
Cartouche,0055832,1962,1,0
"Pink Panther, The",0057413,1963,1,0
"Move Over, Darling",0057329,1963,3,1
"Great Escape, The",0057115,1963,0,0
Lord of the Flies,0057261,1963,0,0
Winter Light,0057358,1963,1,0
"Incredible Journey, The",0057180,1963,1,0
Summer Holiday,0057541,1963,3,1
8&frac12;,0056801,1963,3,1
Sanjuro,0056443,1963,3,1
"Raven, The",0057449,1963,1,0
Carry on Cabby,0056912,1963,3,1
Contempt,0057345,1963,1,0
55 Days at Peking,0056800,1963,1,0
"Bakery Girl of Monceau, The",0056884,1963,1,0
"Sword in the Stone, The",0057546,1963,0,0
X: The Man with the X-Ray Eyes,0057693,1963,1,0
El verdugo,0057643,1963,1,0
"Silence, The",0057611,1963,3,1
From Russia with Love,0057076,1963,3,1
Shock Corridor,0057495,1963,0,0
"Kiss of the Vampire, The",0057226,1963,2,0
Summer Magic,0057542,1963,3,1
Dementia 13,0056983,1963,3,1
Bye Bye Birdie,0056891,1963,3,1
Charade,0056923,1963,2,0
"Haunting, The",0057129,1963,3,1
Irma la Douce,0057187,1963,2,0
Suzanne&#39;s Career,0056910,1963,3,1
Atragon,0057215,1963,0,0
"Guest, The",0058164,1963,0,0
Khaneh siah ast (The House is Black),0336693,1963,0,0
Beach Party,0056860,1963,2,0
Tom Jones,0057590,1963,3,1
"Birds, The",0056869,1963,3,1
"Servant, The",0057490,1963,3,1
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0057012,1964,0,0
Zulu,0058777,1964,0,0
"Hush...Hush, Sweet Charlotte",0058213,1964,3,1
Woman in the Dunes,0058625,1964,0,0
"Train, The",0059825,1964,1,0
Goldfinger,0058150,1964,1,0
Seduced and abandoned,0058564,1964,3,1
My Fair Lady,0058385,1964,3,1
Per un pugno di dollari (A Fisful of Dollars),0058461,1964,1,0
Mary Poppins,0058331,1964,3,1
"Umbrellas of Cherbourg, The",0058450,1964,3,1
"Unsinkable Molly Brown, The",0058708,1964,3,1
Onibaba,0058430,1964,0,0
Code Name: Tiger,0058658,1964,3,1
"Ghidorah, the Three-Headed Monster",0058544,1964,3,1
A Hard Day&#39;s Night,0058182,1964,1,0
Marnie,0058329,1964,3,1
Dead Ringer,0057997,1964,3,1
Carry On Cleo,0057918,1964,1,0
King &amp; Country,0058263,1964,0,0
Viva Las Vegas,0058725,1964,0,0
Der Geteilte Himmel (Divided Heaven),0058139,1964,2,0
Bedtime Story,0057878,1964,1,0
"Long Ships, The",0057259,1964,1,0
"Chalk Garden, The",0057933,1964,3,1
Nikutai no mon [Gate of Flesh],0058409,1964,3,1
A shot in the dark,0058586,1964,1,0
Godzilla vs. The Thing (Mothra vs. Godzilla),0058379,1964,1,0
"Americanization of Emily, The",0057840,1964,2,0
Marriage Italian Style,0058335,1964,3,1
"Gospel According to St. Matthew, The",0058715,1964,1,0
Fail-Safe,0058083,1964,1,0
"Last Man on Earth, The",0058700,1964,1,0
Band of Outsiders,0057869,1964,3,1
Bikini Beach,0057887,1964,2,0
"Rudolph, the Red-Nosed Reindeer",0058536,1964,1,0
First Men in the Moon,0058100,1964,1,0
Man&#39;s Favorite Sport?,0058324,1964,2,0
Red Desert,0058003,1964,3,1
"Time Travelers, The",0058659,1964,2,0
La tia Tula,0058695,1964,3,1
Gulliver&#39;s Travels Beyond the Moon,0059212,1965,0,0
That Darn Cat!,0059793,1965,3,1
"Faster, Pussycat! Kill! Kill!",0059170,1965,3,1
"Sound of Music, The",0059742,1965,3,1
Viva Maria!,0059956,1965,3,1
Daikaiju Gamera,0059080,1965,2,0
Kapurush,0059348,1965,0,0
Devils of Darkness,0059100,1965,3,1
Inside Daisy Clover,0059314,1965,3,1
Juliet of the Spirits,0059229,1965,3,1
"Pleasure Girls, The",0059607,1965,3,1
Bunny Lake Is Missing,0058997,1965,3,1
Thunderball,0059800,1965,2,0
For a Few Dollars More,0059578,1965,0,0
Repulsion,0059646,1965,3,1
Frankenstein Conquers the World,0059205,1965,1,0
A Study in Terror,0059764,1965,3,1
Alphaville,0058898,1965,1,0
Darling,0059084,1965,3,1
"Ipcress File, The",0059319,1965,1,0
"Flight of the Phoenix, The",0059183,1965,0,0
Doctor Zhivago,0059113,1965,1,0
Mne dvadtsat let (I am twenty),0058361,1965,3,1
How to Murder Your Wife,0058212,1965,0,0
Invasion of Astro-Monster,0059346,1965,2,0
La battaglia di Algeri,0058946,1966,1,0
Who&#39;s Afraid of Virginia Woolf?,0061184,1966,1,0
A Man for All Seasons,0060665,1966,1,0
Our Man Flint,0059557,1966,2,0
Alfie,0060086,1966,1,0
How to Steal a Million,0060522,1966,0,0
End of August at the Hotel Ozone,0061879,1966,3,1
Persona,0060827,1966,3,1
Georgy Girl,0060453,1966,3,1
"Good, the Bad and the Ugly, The",0060196,1966,0,0
Blood Bath,0060174,1966,2,0
Andrei Rublev,0060107,1966,1,0
Daimajin,0062851,1966,1,0
Death Rides a Horse,0064208,1966,0,0
Daisies,0060959,1966,3,1
Torn Curtain,0061107,1966,3,1
Jesse James Meets Frankenstein&#39;s Daughter,0060558,1966,1,0
"Fortune Cookie, The",0060424,1966,1,0
Cathy Come Home,0059020,1966,3,1
"Trouble with Angels, The",0061122,1966,3,1
Blow-Up,0060176,1966,0,0
"Group, The",0060479,1966,3,1
L&#39;armata Brancaleone,0060125,1966,1,0
"Sand Pebbles, The",0060934,1966,1,0
Return of Daimajin,0062852,1966,0,0
Black Girl,0060758,1966,3,1
Wrath of Daimajin,0062853,1966,0,0
One Million Years B.C.,0060782,1966,1,0
"Plague of the Zombies, The",0060841,1966,3,1
La caza,0060223,1966,0,0
Django,0060315,1966,0,0
Fantastic Voyage,0060397,1966,0,0
A Big Hand for the Little Lady,0060165,1966,1,0
Fahrenheit 451,0060390,1966,3,1
Tokyo Drifter,0061101,1966,1,0
Daikaiju ketto: Gamera tai Barugon,0060446,1966,0,0
Dracula: Prince of Darkness,0059127,1966,1,0
"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",0060464,1966,1,0
You Only Live Twice,0062512,1967,1,0
Bonnie and Clyde,0061418,1967,3,1
"Fearless Vampire Killers, The",0061655,1967,1,0
"Jungle Book, The",0061852,1967,1,0
"Dirty Dozen, The",0061578,1967,0,0
Guess Who&#39;s Coming to Dinner,0061735,1967,3,1
Barefoot in the Park,0061385,1967,3,1
Koroshi no rakuin [Branded to Kill],0061882,1967,1,0
Uchu daikaiju Girara,0062411,1967,3,1
"Graduate, The",0061722,1967,2,0
Marketa Lazarova,0063278,1967,1,0
Smashing Time,0062281,1967,3,1
Wait Until Dark,0062467,1967,3,1
Woman Times Seven,0062502,1967,3,1
Le Samourai,0062229,1967,1,0
Playtime,0062136,1967,3,1
Valley of the Dolls,0062430,1967,3,1
Belle de Jour,0061395,1967,3,1
Thoroughly Modern Millie,0062362,1967,3,1
I Am Curious (Yellow),0061834,1967,3,1
Two for the Road,0062407,1967,3,1
Elvira Madigan,0061620,1967,0,0
La collectionneuse,0061495,1967,1,0
Asterix the Gaul (Asterix le Gaulois),0061369,1967,0,0
Peppermint Frappe,0062113,1967,1,0
"Young Girls of Rochefort, The",0062873,1967,3,1
Daikaiju kuchusen: Gamera tai Gyaosu,0061695,1967,0,0
Bedazzled,0061391,1967,3,1
Cool Hand Luke,0061512,1967,1,0
In the Heat of the Night,0061811,1967,1,0
"Fox, The",0062990,1967,3,1
Berserk,0061398,1967,3,1
Casino Royale,0061452,1967,2,0
Son of Godzilla,0061856,1967,0,0
Night of the Living Dead,0063350,1968,3,1
If....,0063850,1968,1,0
Star!,0063642,1968,3,1
"Killing of Sister George, The",0063185,1968,3,1
Hellfighters,0063060,1968,2,0
Asterix et Cleopatre,0062687,1968,0,0
Barbarella,0062711,1968,3,1
Charly,0062794,1968,2,0
"Producers, The",0063462,1968,0,0
Ice Station Zebra,0063121,1968,0,0
Reconstruction,0063493,1968,0,0
"Bride Wore Black, The",0061955,1968,3,1
Taiyo no oji: Horusu no daiboken,0063668,1968,0,0
Carry On... Up the Khyber,0062782,1968,3,1
Funny Girl,0062994,1968,3,1
Head,0063049,1968,0,0
Once Upon a Time in the West,0064116,1968,1,0
Hang &#39;Em High,0061747,1968,2,0
Hour of the Wolf,0063759,1968,1,0
Destroy All Monsters,0063172,1968,0,0
Yellow Submarine,0063823,1968,0,0
Where Eagles Dare,0065207,1968,3,1
"Party, The",0063415,1968,3,1
2001: A Space Odyssey,0062622,1968,0,0
Planet of the Apes,0063442,1968,1,0
Il giorno della civetta,0063010,1968,0,0
Bullitt,0062765,1968,1,0
"Lion in Winter, The",0063227,1968,3,1
Rosemary&#39;s Baby,0063522,1968,3,1
Romeo and Juliet,0063518,1968,3,1
Up the Junction,0062426,1968,3,1
Gamera vs. Viras,0063000,1968,2,0
Dracula Has Risen from the Grave,0062909,1968,2,0
Easy Rider,0064276,1969,1,0
Women in Love,0066579,1969,3,1
Support Your Local Sheriff!,0065051,1969,1,0
Paint Your Wagon,0064782,1969,2,0
"Hello, Dolly!",0064418,1969,3,1
"They Shoot Horses, Don&#39;t They?",0065088,1969,1,0
"Computer Wore Tennis Shoes, The",0065566,1969,1,0
On Her Majesty&#39;s Secret Service,0064757,1969,2,0
"Italian Job, The",0064505,1969,1,0
"Honeymoon Killers, The",0064437,1969,3,1
Downhill Racer,0064253,1969,0,0
Midnight Cowboy,0064665,1969,1,0
Kes,0064541,1969,1,0
Take the Money and Run,0065063,1969,1,0
Butch Cassidy and the Sundance Kid,0064115,1969,1,0
"Prime of Miss Jean Brodie, The",0064840,1969,3,1
My Side of the Mountain,0064708,1969,1,0
Alice&#39;s Restaurant,0064002,1969,1,0
Chastity,0064156,1969,0,0
Z,0065234,1969,1,0
Age of Consent,0063991,1969,3,1
"Passion of Anna, The",0064793,1969,1,0
Mississippi Mermaid,0064990,1969,3,1
Army of Shadows,0064040,1969,0,0
True Grit,0065126,1969,3,1
My Night at Maud&#39;s,0064612,1969,3,1
"Godzilla&#39;s Revenge (Godzilla, Minira, Gabara: All Monsters Attack)",0064373,1969,0,0
Carry It On,0188484,1970,3,1
Santa Clause is Comin&#39; to Town,0066327,1970,1,0
"AristoCats, The",0065421,1970,3,1
Love Story,0066011,1970,1,0
Five Easy Pieces,0065724,1970,3,1
Claire&#39;s Knee,0065772,1970,3,1
"Nachts, wenn Dracula erwacht",0065569,1970,1,0
Two Mules for Sister Sara,0065134,1970,3,1
House of Dark Shadows,0065856,1970,2,0
"Boys in the Band, The",0065488,1970,0,0
Deep End,0066122,1970,1,0
"Phantom Tollbooth, The",0064806,1970,1,0
Dodes&#39;ka-den,0065649,1970,3,1
Donkey Skin,0066207,1970,3,1
Colossus: The Forbin Project,0064177,1970,0,0
Little Big Man,0065988,1970,1,0
Le Cercle Rouge,0065531,1970,0,0
Taste the Blood of Dracula,0065073,1970,3,1
"Music Lovers, The",0066109,1970,1,0
"Conformist, The",0065571,1970,3,1
Airport,0065377,1970,3,1
"Vampire Lovers, The",0066518,1970,3,1
Beyond the Valley of the Dolls,0065466,1970,3,1
Waterloo,0066549,1970,0,0
Tristana,0066491,1970,2,0
Les novices,0066164,1970,3,1
Bambule,0065449,1970,3,1
Scars of Dracula,0067713,1970,1,0
"Things of Life, The",0064165,1970,1,0
Darling Lili,0065611,1970,3,1
Tora! Tora! Tora!,0066473,1970,1,0
Willy Wonka &amp; the Chocolate Factory,0067992,1971,2,0
A Clockwork Orange,0066921,1971,1,0
Play Misty for Me,0067588,1971,3,1
And Now for Something Completely Different,0066765,1971,1,0
Escape from the Planet of the Apes,0067065,1971,1,0
Straw Dogs,0067800,1971,1,0
Sweet Sweetback&#39;s Baadasssss Song,0067810,1971,1,0
"Devils, The",0066993,1971,3,1
Lulu the Tool,0066919,1971,1,0
10 Rillington Place,0066730,1971,1,0
"Mary, Queen of Scots",0067402,1971,3,1
Mrs. Pollifax - Spy,0067451,1971,3,1
Let&#39;s Scare Jessica to Death,0067341,1971,3,1
Get Carter,0067128,1971,1,0
Nicholas and Alexandra,0067483,1971,3,1
Shaft,0067741,1971,1,0
Death in Venice,0067445,1971,0,0
Bedknobs and Broomsticks,0066817,1971,3,1
Lust for a Vampire,0067367,1971,3,1
Harold and Maude,0067185,1971,3,1
"Last Picture Show, The",0067328,1971,2,0
Walkabout,0067959,1971,1,0
McCabe &amp; Mrs. Miller,0067411,1971,3,1
Klute,0067309,1971,3,1
Bello onesto emigrato Australia sposerebbe compaesana illibata,0066824,1971,2,0
"House That Dripped Blood, The",0065854,1971,3,1
Duel,0067023,1971,0,0
THX 1138,0066434,1971,0,0
"French Connection, The",0067116,1971,1,0
"Lady Hermit, The",0067322,1971,3,1
Here Comes Peter Cotton Tail,0249577,1971,1,0
Diamonds Are Forever,0066995,1971,1,0
"Trojan Women, The",0067881,1971,3,1
Mon oncle Antoine,0067439,1971,3,1
Taking Off,0067820,1971,3,1
"Million Dollar Duck, The",0066728,1971,1,0
