title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Girlfriends,tt0077613,1978,P,USA,4,Warner Bros.,PG,Comedy,1,0,F,6.9
Interiors,tt0077742,1978,P,USA,0,MGM Home Entertainment,PG,Drama,0,0,M,7.5
Starcrash,tt0079946,1978,P,USA,1,New World,PG,Action,0,0,M,3.9
Alien,tt0078748,1979,P,UK,0,20th Century Fox,R,Horror,0,1,M,8.5
"In-Laws, The",tt0079336,1979,P,USA,0,Warner Bros. Pictures,PG,Adventure,0,1,M,7.4
Apocalypse Now,tt0078788,1979,F,USA,0,United Artists,R,Drama,0,3,M,8.5
"China Syndrome, The",tt0078966,1979,P,USA,0,Columbia Pictures,PG,Drama,0,2,M,7.4
Tourist Trap,tt0080040,1979,P,USA,0,Astral Films,PG,Horror,0,1,M,6.2
"Marriage of Maria Braun, The",tt0079095,1979,P,West Germany,0,Criterion Collection,R,Drama,0,2,M,7.9
Meatballs,tt0079540,1979,P,Canada,0,LionsGate Entertainment,PG,Comedy,0,2,M,6.2
L&#39;hypothese du tableau vole,tt0077707,1979,F,France,0,N/A,N/A,Drama,0,1,M,7.6
Die Blechtrommel,tt0078875,1979,P,West Germany,0,Kinowelt,R,Drama,0,0,M,7.6
"Amityville Horror, The",tt0078767,1979,P,USA,0,American International Picture,R,Horror,0,1,M,6.2
Nosferatu the Vampyre,tt0079641,1979,F,West Germany,1,20th Century Fox,PG,Horror,0,0,M,7.6
Escape from Alcatraz,tt0079116,1979,F,USA,0,Paramount Home Video,PG,Biography,0,1,M,7.6
Superman II,tt0081573,1980,P,USA,0,Warner Bros. Pictures,PG,Action,1,5,M,6.8
La terrazza,tt0081616,1980,P,Italy,0,N/A,N/A,Drama,0,0,M,7.2
Airplane!,tt0080339,1980,P,USA,0,Paramount Pictures,PG,Comedy,0,2,M,7.8
Cruising,tt0080569,1980,F,West Germany,0,Warner Bros.,R,Crime,0,2,M,6.4
"Blue Lagoon, The",tt0080453,1980,F,USA,0,Sony Pictures Entertainment,R,Adventure,0,2,M,5.7
Moskva slezam ne verit,tt0079579,1980,P,Soviet Union,0,N/A,N/A,Comedy,0,1,M,8.2
Fame,tt0080716,1980,P,USA,0,WARNER BROTHERS PICTURES,R,Drama,0,1,M,6.6
Private Benjamin,tt0081375,1980,P,USA,2,Warner Bros. Pictures,R,Comedy,1,1,M,6.1
"Pepi, Luci, Bom and Other Girls Like Mom",tt0081323,1980,P,Spain,4,Cinevista,NOT RATED,Comedy,0,2,M,6.3
Nine to Five,tt0080319,1980,P,USA,0,20th Century Fox,PG,Comedy,2,1,M,6.8
Atlantic City,tt0080388,1980,P,France,1,Paramount Home Video,R,Crime,0,1,M,7.4
"Ninth Configuration, The",tt0081237,1980,F,USA,0,Warner Bros.,R,Comedy,0,2,M,7.2
Nightmare City,tt0080931,1980,P,Italy,0,21st Century Distribution,NOT RATED,Horror,0,2,M,5.7
Flash Gordon,tt0080745,1980,P,UK,0,MCA Universal Home Video,PG,Action,0,3,M,6.5
Star Wars: Episode V - The Empire Strikes Back,tt0080684,1980,F,USA,0,Twentieth Century Fox,PG,Action,0,2,M,8.8
Can&#39;t Stop the Music,tt0080492,1980,P,USA,0,Associated Film Distribution,PG,Biography,0,1,F,4.5
Xanadu,tt0081777,1980,P,USA,1,MCA Universal Home Video,PG,Fantasy,0,2,M,5.1
Coal Miner&#39;s Daughter,tt0080549,1980,P,USA,1,MCA Universal Home Video,PG,Biography,0,2,M,7.5
Little Darlings,tt0081060,1980,P,USA,0,Paramount Pictures,R,Comedy,0,0,M,6.4
"Fog, The",tt0080749,1980,P,USA,0,AVCO Embassy Pictures,R,Horror,0,1,M,6.8
Fade to Black,tt0080711,1980,P,USA,0,American Cinema,R,Comedy,0,0,M,5.9
"King and the Mockingbird, The",tt0079820,1980,F,France,0,Rialto Pictures,NOT RATED,Animation,0,1,M,8.0
Halloween II,tt0082495,1981,P,USA,1,Universal Pictures,R,Horror,0,1,M,6.6
Reds,tt0082979,1981,P,USA,0,Paramount Home Video,PG,Biography,0,2,M,7.4
Blow Out,tt0082085,1981,P,USA,0,Filmways Pictures,R,Mystery,0,1,M,7.4
Shock Treatment,tt0083067,1981,P,USA,0,20th Century Fox,PG,Comedy,0,1,M,5.8
Horror Planet,tt0084090,1981,P,UK,1,N/A,R,Horror,1,1,M,3.6
Raiders of the Lost Ark,tt0082971,1981,P,USA,0,Paramount Pictures,PG,Action,0,3,M,8.5
Galaxy of Terror,tt0082431,1981,P,USA,0,New World Pictures,R,Action,0,2,M,5.1
"Great Muppet Caper, The",tt0082474,1981,P,UK,2,Universal Pictures,G,Adventure,0,3,M,7.2
Rich and Famous,tt0082992,1981,P,USA,1,MGM Home Entertainment,R,Drama,0,2,M,5.9
"Woman Next Door, The",tt0082370,1981,P,France,0,Criterion Collection,R,Drama,0,1,M,7.4
Gregory&#39;s Girl,tt0082477,1981,P,UK,1,MGM Home Entertainment,PG,Comedy,0,0,M,7.1
Il marchese del Grillo,tt0082714,1981,P,Italy,0,Gaumont,N/A,Comedy,0,5,M,7.8
Happy Birthday to Me,tt0082498,1981,P,Canada,2,Columbia Pictures,R,Horror,0,4,M,6.1
For Your Eyes Only,tt0082398,1981,P,UK,0,Twentieth Century Fox Home Entertainment,PG,Action,0,2,M,6.8
Escape from New York,tt0082340,1981,F,UK,0,MGM Home Entertainment,R,Action,0,2,M,7.2
Clash of the Titans,tt0082186,1981,P,UK,0,Warner Bros. Pictures,PG,Action,0,0,M,6.9
Lady Chatterley&#39;s Lover,tt0082640,1981,P,UK,5,N/A,R,Drama,0,2,M,5.1
My Dinner With Andre,tt0082783,1981,F,USA,0,New Yorker Films,PG,Biography,0,1,M,7.8
Der subjektive Faktor,tt0083137,1981,P,West Germany,0,Basis-Film-Verleih GmbH,N/A,N/A,0,0,M,7.3
La fuga de Segovia,tt0082424,1981,F,Spain,0,N/A,N/A,Crime,0,0,M,6.6
Sophie&#39;s Choice,tt0084707,1982,P,UK,0,Twentieth Century Fox Home Entertainment,R,Drama,0,2,M,7.6
"Thing, The",tt0084787,1982,F,USA,0,Universal Pictures,R,Horror,0,1,M,8.1
"Secret of NIMH, The",tt0084649,1982,P,USA,3,United Artists,G,Animation,0,4,M,7.6
Deathtrap,tt0083806,1982,P,USA,0,Warner Bros. Pictures,PG,Comedy,0,1,F,7.0
Koyaanisqatsi,tt0085809,1982,F,USA,0,New Cinema,NOT RATED,Documentary,0,1,M,8.3
Frances,tt0083967,1982,P,USA,2,LionsGate Entertainment,R,Biography,0,3,M,7.4
"Best Little Whorehouse in Texas, The",tt0083642,1982,P,USA,0,Universal Pictures,R,Comedy,0,5,M,5.9
Missing,tt0084335,1982,P,USA,1,Universal Pictures,PG,Biography,0,2,M,7.8
"Last American Virgin, The",tt0084234,1982,P,USA,0,Golan-Globus Productions,R,Comedy,0,0,M,6.3
Evil Under the Sun,tt0083908,1982,P,UK,0,Universal Pictures,PG,Drama,0,1,M,7.0
Liquid Sky,tt0085852,1982,P,USA,1,Zfilms Inc,R,Sci-Fi,2,0,M,6.1
Godard&#39;s Passion,tt0084481,1982,P,France,0,N/A,R,Comedy,0,0,M,6.2
Grease 2,tt0084021,1982,P,USA,0,Paramount Home Video,PG,Comedy,0,1,F,4.2
Poltergeist,tt0084516,1982,P,USA,0,MGM Home Entertainment,PG,Horror,0,4,M,7.4
Countryman,tt0083762,1982,F,Jamaica,0,Island Pictures,R,Drama,0,1,M,7.0
Banana Joe,tt0082045,1982,F,Italy,0,Derby Cinematografica,N/A,Action,0,2,M,6.4
Pink Floyd The Wall,tt0084503,1982,F,UK,0,United Artists,R,Animation,0,2,M,8.0
"Slumber Party Massacre, The",tt0084695,1982,P,USA,0,New Concorde Home Entertainment,R,Horror,0,0,F,5.7
"Last Unicorn, The",tt0084237,1982,P,USA,0,Jensen Farley Pictures,G,Animation,0,2,M,7.5
"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",tt0083745,1982,P,USA,0,Cinecom Pictures,PG,Comedy,0,0,M,7.5
Le Retour de Martin Guerre,tt0084589,1982,P,France,0,Wellspring Media Inc.,N/A,Biography,2,1,M,7.4
Rocky III,tt0084602,1982,F,USA,0,MGM,PG,Drama,0,0,M,6.8
An Officer and a Gentleman,tt0084434,1982,P,USA,0,Paramount Pictures,R,Drama,0,1,F,7.0
Cat People,tt0083722,1982,P,USA,4,Universal Pictures,R,Fantasy,0,1,M,6.1
"Entity, The",tt0082334,1982,P,USA,1,Anchor Bay Entertainment,R,Biography,0,2,F,6.6
"Hunger, The",tt0085701,1983,P,UK,1,MGM,R,Drama,0,2,M,6.7
Flashdance,tt0085549,1983,P,USA,1,Paramount Home Video,R,Drama,0,3,M,6.1
Born in Flames,tt0085267,1983,P,USA,0,First Run Features,N/A,Comedy,0,0,M,6.2
Breathless,tt0085276,1983,F,USA,0,Orion Pictures Corporation,R,Action,0,0,M,5.8
Merry Christmas Mr Lawrence,tt0085933,1983,F,UK,0,Image Entertainment,R,Drama,0,1,M,7.3
Terms of Endearment,tt0086425,1983,P,USA,2,Paramount Pictures,PG,Comedy,0,2,M,7.4
Hercules,tt0085672,1983,P,Italy,0,Golan-Globus Productions,PG,Adventure,0,0,M,3.8
Yentl,tt0086619,1983,P,UK,1,Twentieth Century Fox Home Entertainment,PG,Drama,0,2,M,6.6
Lianna,tt0085838,1983,P,USA,3,United Artists,R,Drama,0,1,M,6.9
Los renglones torcidos de Dios,tt0224005,1983,P,Mexico,0,Televicine S.A. de C.V.,N/A,Drama,0,0,M,6.5
Superman III,tt0086393,1983,P,UK,0,WARNER BROTHERS PICTURES,PG,Action,1,3,M,4.9
Dark Habits,tt0085496,1983,P,Spain,0,Tesauro,NOT RATED,Comedy,0,1,M,6.6
Mortelle randonn&eacute;e,tt0084358,1983,P,France,1,N/A,N/A,Crime,0,1,M,7.3
Barefoot Gen,tt0085218,1983,P,Japan,0,N/A,N/A,Animation,0,0,M,8.1
Cujo,tt0085382,1983,P,USA,0,Warner Bros.,R,Horror,1,1,M,6.0
"Jewel in the Crown, The",tt0086739,1984,P,UK,1,,N/A,Drama,0,0,M,8.5
"Last Starfighter, The",tt0087597,1984,P,USA,0,Universal Pictures,PG,Action,0,1,M,6.7
Another Country,tt0086904,1984,F,UK,0,Orion Classics,PG,Biography,0,2,M,7.1
"Terminator, The",tt0088247,1984,P,UK,1,Orion Pictures Corporation,R,Action,0,2,M,8.0
"Karate Kid, The",tt0087538,1984,P,USA,0,Columbia Pictures,PG,Action,0,1,M,7.2
"Adventures of Buckaroo Banzai Across the 8th Dimension, The",tt0086856,1984,P,USA,0,Sherwood,PG,Adventure,0,0,M,6.4
Love Streams,tt0087644,1984,P,USA,0,MGM Home Entertainment,PG-13,Drama,0,1,M,7.8
A Passage to India,tt0087892,1984,P,UK,0,Sony Pictures Entertainment,PG,Adventure,0,1,M,7.4
Poison for the Fairies,tt0135033,1984,P,Mexico,3,Instituto Mexicano de Cinematografía,N/A,Fantasy,0,2,M,7.4
Sixteen Candles,tt0088128,1984,P,USA,2,MCA Universal Home Video,PG,Comedy,0,1,M,7.1
Amadeus,tt0086879,1984,P,USA,0,Warner Bros. Pictures,R,Biography,0,2,M,8.3
Starman,tt0088172,1984,F,USA,1,Columbia Pictures,PG,Romance,0,1,M,7.0
Children of the Corn,tt0087050,1984,P,USA,0,New World Pictures,R,Horror,0,2,M,5.6
Conan the Destroyer,tt0087078,1984,P,USA,0,N/A,PG,Action,0,3,M,5.9
Beverly Hills Cop,tt0086960,1984,F,USA,0,Paramount Pictures,R,Action,0,2,M,7.3
Blame It on Rio,tt0086973,1984,P,USA,1,MGM,R,Comedy,1,2,M,5.7
What Have I Done to Deserve This?,tt0088461,1984,P,Spain,2,N/A,NOT RATED,Comedy,0,1,M,7.2
Bachelor Party,tt0086927,1984,P,USA,0,Twentieth Century Fox Home Entertainment,R,Comedy,0,0,M,6.3
A Soldier&#39;s Story,tt0088146,1984,F,USA,0,Sony Pictures Home Entertainment,PG,Crime,0,2,M,7.2
Top Secret!,tt0088286,1984,F,UK,0,Paramount Home Video,PG,Comedy,0,2,M,7.2
Dune,tt0087182,1984,P,USA,0,MCA Universal Home Video,PG-13,Action,0,2,M,6.6
Police Academy,tt0087928,1984,P,USA,0,Warner Home Video,R,Comedy,0,1,M,6.7
A nightmare on Elm Street,tt0087800,1984,P,USA,0,New Line Cinema,R,Horror,0,0,M,7.5
Supergirl,tt0088206,1984,P,UK,0,TriStar Pictures,PG,Action,0,1,M,4.4
Godzilla 1985,tt0087344,1984,F,Japan,0,Toho Company,PG,Action,1,0,M,6.2
Protocol,tt0087951,1984,P,USA,0,Warner Home Video,PG,Comedy,1,1,M,5.4
Indiana Jones and the Temple of Doom,tt0087469,1984,F,USA,0,Paramount Pictures,PG,Action,1,1,M,7.6
Secret Places,tt0088075,1984,P,UK,0,N/A,PG,Drama,0,0,M,7.1
Kaze no tani no Naushika,tt0087544,1984,P,Japan,0,Starmaker Entertainment,PG,Animation,1,1,M,8.1
Los santos inocentes,tt0088040,1984,P,Spain,0,Televisión Española,PG,Drama,0,3,M,8.2
"Silent Night, Deadly Night",tt0088117,1984,P,USA,1,TriStar Pictures,R,Horror,0,2,M,5.9
Angel,tt0086896,1984,P,USA,2,New World Video,R,Action,0,2,M,5.6
Legend,tt0089469,1985,P,USA,1,Universal Pictures,PG,Adventure,0,1,M,6.5
Enemy Mine,tt0089092,1985,F,USA,0,20th Century Fox,PG-13,Action,0,1,M,6.9
Better Off Dead,tt0088794,1985,P,USA,0,CBS Entertainment Production,PG,Comedy,0,0,M,7.2
A Chorus Line,tt0088915,1985,P,USA,0,Columbia Pictures,PG-13,Drama,0,3,M,6.1
"Goonies, The",tt0089218,1985,P,USA,0,Amblin Entertainment,PG,Adventure,0,2,M,7.8
"Black Cauldron, The",tt0088814,1985,P,USA,0,Walt Disney Productions,PG,Animation,1,10,M,6.5
Anne of Green Gables,tt0088727,1985,P,Canada,3,,TV-G,Drama,0,0,M,8.4
Night on the Galactic Railroad,tt0089206,1985,F,Japan,0,N/A,N/A,Animation,0,0,M,7.2
Dreamchild,tt0089052,1985,P,UK,1,HBO Video,PG,Biography,0,1,M,7.0
Esperando la carroza,tt0089108,1985,P,Argentina,1,N/A,N/A,Comedy,0,1,M,8.3
Huang tudi (Yellow Earth),tt0087433,1985,F,China,0,N/A,N/A,Drama,0,0,M,7.3
Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar),tt0088748,1985,F,France,2,N/A,NOT RATED,Animation,0,2,M,6.8
A Room with a View,tt0091867,1985,P,UK,0,Cinecom Pictures,NOT RATED,Drama,1,0,M,7.4
Weird Science,tt0090305,1985,P,USA,2,Universal Pictures,PG-13,Comedy,0,1,M,6.6
Brazil,tt0088846,1985,P,UK,0,Universal Pictures,R,Drama,0,2,M,8.0
"Care Bears Movie, The",tt0088885,1985,P,Canada,0,MGM Home Entertainment,G,Animation,0,1,M,5.6
Day of the Dead,tt0088993,1985,F,USA,0,United Film Distribution Compa,NOT RATED,Horror,0,1,M,7.2
Witness,tt0090329,1985,P,USA,0,Paramount Pictures,R,Crime,1,2,M,7.4
Sans toi ni loi (Vagabond),tt0089960,1985,P,France,2,Pacific Arts Video,NOT RATED,Drama,0,0,M,7.8
Flesh+Blood,tt0089153,1985,P,Netherlands,2,MGM,R,Adventure,0,1,M,6.7
Angel&#39;s Egg,tt0208502,1985,F,Japan,1,N/A,N/A,Animation,0,0,M,7.7
A Nightmare on Elm Street 2: Freddy&#39;s Revenge,tt0089686,1985,P,USA,0,Media Home Entertainment,R,Horror,0,1,M,5.4
"Sure Thing, The",tt0090103,1985,P,USA,1,Embassy,PG-13,Comedy,0,2,M,7.0
Re-Animator,tt0089885,1985,F,USA,0,Empire Pictures,UNRATED,Comedy,0,2,M,7.2
Fandango,tt0089126,1985,F,USA,0,Warner Home Video,PG,Comedy,0,1,M,6.7
"Official Story, The",tt0089276,1985,P,Argentina,3,Koch Lorber Films,NOT RATED,Drama,0,1,M,7.8
Rambo: First Blood Part II,tt0089880,1985,F,USA,0,TriStar Pictures,R,Action,0,3,M,6.4
Come and See,tt0091251,1985,F,Soviet Union,0,Kino International,NOT RATED,Drama,0,0,M,8.2
Just One of the Guys,tt0089393,1985,P,USA,2,Sony Pictures Home Entertainment,PG-13,Comedy,0,2,F,6.5
Return to Oz,tt0089908,1985,P,UK,1,Walt Disney Studios,PG,Adventure,0,1,M,6.8
Desert Hearts,tt0089015,1985,P,USA,2,The Samuel Goldwyn Company,R,Drama,2,0,F,7.0
Otac na sluzbenom putu,tt0089748,1985,P,Yugoslavia,0,N/A,R,Drama,0,0,M,7.9
Wetherby,tt0090310,1985,P,UK,0,Palace Video,R,Drama,0,1,M,7.1
Friday the 13th: A New Beginning,tt0089173,1985,P,USA,0,Paramount Pictures,R,Horror,0,5,M,4.8
Sweet Dreams,tt0090110,1985,P,USA,1,HBO Video,PG-13,Biography,0,1,M,7.1
Ladyhawke,tt0089457,1985,F,USA,0,20th Century Fox,PG-13,Adventure,0,3,M,7.0
Barbarian Queen,tt0088771,1985,P,USA,1,Concorde Pictures,R,Adventure,0,1,M,3.9
Agnes of God,tt0088683,1985,P,USA,2,Sony Pictures Home Entertainment,PG-13,Drama,0,2,M,6.6
Out of Africa,tt0089755,1985,P,USA,0,Universal Pictures,PG,Biography,2,0,F,7.2
Labyrinth,tt0091369,1986,P,UK,3,Sony Pictures Home Entertainment,PG,Adventure,0,2,M,7.4
Crocodile Dundee,tt0090555,1986,P,Australia,0,Paramount Pictures,PG-13,Adventure,0,3,M,6.5
"Transformers: The Movie, The",tt0092106,1986,F,USA,0,De Laurentiis Entertainment Gr,PG,Animation,0,0,M,7.3
"Mission, The",tt0091530,1986,F,UK,0,Warner Home Video,PG,Adventure,0,1,M,7.5
Matador,tt0091495,1986,P,Spain,0,Cinevista/World Artists,NC-17,Drama,0,2,M,7.0
Peggy Sue Got Married,tt0091738,1986,P,USA,4,Twentieth Century Fox Home Entertainment,PG-13,Comedy,0,1,M,6.3
"&#39;night, Mother",tt0090556,1986,P,USA,2,Universal Pictures,PG-13,Drama,0,0,M,7.6
Kin-Dza-Dza,tt0091341,1986,F,Soviet Union,0,N/A,N/A,Comedy,0,0,M,8.2
Tenk&ucirc; no shiro Rapyuta,tt0092067,1986,P,Japan,1,Tokuma Shoten,PG,Animation,0,0,M,8.1
SpaceCamp,tt0091993,1986,P,USA,0,Vestron Video,PG,Adventure,1,3,M,5.6
When the Wind Blows,tt0090315,1986,F,UK,0,Kings Road Entertainment,N/A,Animation,0,2,M,7.8
Flight of the Navigator,tt0091059,1986,P,USA,0,Walt Disney Productions,PG,Adventure,0,2,M,6.9
Chopping Mall,tt0090837,1986,P,USA,0,Concorde Pictures,R,Comedy,0,1,M,5.6
Rosa Luxemburg,tt0091869,1986,P,Czechoslovakia,0,N/A,N/A,Biography,0,0,M,7.0
Children of a Lesser God,tt0090830,1986,P,USA,1,Paramount Pictures,R,Drama,0,2,M,7.2
"Fugitives, The",tt0091093,1986,F,France,0,N/A,N/A,Comedy,0,1,M,7.1
From Beyond,tt0091083,1986,P,USA,0,Vestron Video,R,Horror,0,3,M,6.7
Hannah and Her Sisters,tt0091167,1986,P,USA,3,Orion Pictures,PG-13,Comedy,0,0,M,7.9
Platoon,tt0091763,1986,F,USA,0,Orion Pictures,R,Drama,0,1,M,8.1
Jumpin&#39; Jack Flash,tt0091306,1986,P,USA,1,Twentieth Century Fox Home Entertainment,R,Comedy,1,4,M,5.8
Asterix in Britain (Asterix chez les Bretons),tt0090667,1986,F,France,0,Gaumont International,NOT RATED,Animation,0,2,M,7.1
Hour of the Star,tt0089297,1986,P,Brazil,6,N/A,NOT RATED,Drama,0,1,M,7.4
Highlander,tt0091203,1986,P,UK,0,20th Century Fox,R,Action,0,4,M,7.2
"Clan of the Cave Bear, The",tt0090848,1986,P,USA,1,Warner Bros. Pictures,R,Adventure,0,2,M,5.4
April Fool&#39;s Day,tt0090655,1986,P,USA,0,N/A,R,Horror,0,0,M,6.2
"Name Of The Rose, The",tt0091605,1986,F,Italy,0,Nelson Entertainment,R,Crime,0,2,M,7.8
Il caso Moro,tt0090805,1986,F,Italy,0,N/A,N/A,Crime,0,3,M,7.2
Moonstruck,tt0093565,1987,P,USA,2,MGM Home Entertainment,PG,Comedy,0,1,M,7.1
Nice Girls Don&#39;t Explode,tt0093617,1987,P,USA,2,New World Video,PG,Comedy,0,1,M,5.7
Raising Arizona,tt0093822,1987,P,USA,0,20th Century Fox,PG-13,Comedy,0,2,M,7.4
Babette&#39;s Feast,tt0092603,1987,P,Denmark,0,MGM Home Entertainment,G,Drama,1,1,M,7.8
Wings of Desire,tt0093191,1987,F,West Germany,0,Criterion Collection,PG-13,Drama,0,1,M,8.1
House II: The Second Story,tt0093220,1987,P,USA,0,New World,PG-13,Comedy,0,1,M,5.4
September,tt0093940,1987,P,USA,0,Orion Home Video,PG,Drama,0,0,M,6.7
La ley del deseo,tt0093412,1987,P,Spain,0,Cinevista,NC-17,Comedy,0,2,M,7.2
Bad Taste,tt0092610,1987,F,New Zealand,0,WingNut Films,NOT RATED,Comedy,0,2,M,6.7
House of Games,tt0093223,1987,P,USA,0,HBO Video,R,Crime,0,3,M,7.3
Evil Dead II,tt0092991,1987,P,USA,0,Rosebud Communications Releasing,R,Comedy,0,2,M,7.8
Baby Boom,tt0092605,1987,P,USA,1,MGM Home Entertainment,PG,Comedy,1,1,M,6.2
Overboard,tt0093693,1987,P,USA,4,MGM,PG,Comedy,1,0,M,6.8
Predator,tt0093773,1987,F,USA,0,20th Century Fox,R,Action,0,1,M,7.8
Hansel and Gretel,tt0093144,1987,P,USA,0,Cannon Home Video,NOT RATED,Family,1,1,M,7.0
Hope and Glory,tt0093209,1987,P,UK,0,Nelson Entertainment,PG-13,Comedy,0,1,M,7.4
A Nightmare on Elm Street 3: Dream Warriors,tt0093629,1987,P,USA,0,Media Home Entertainment,R,Action,0,3,M,6.6
Bagdad Cafe,tt0095801,1987,P,West Germany,1,Virgin Vision,PG,Comedy,0,1,M,7.5
Housekeeping,tt0093225,1987,P,USA,1,Columbia Pictures Corporation,PG,Comedy,0,0,M,7.3
Superman IV: The Quest for Peace,tt0094074,1987,P,UK,0,Warner Home Video,PG,Action,0,7,F,3.7
Dirty Dancing,tt0092890,1987,P,USA,1,Vestron Pictures,PG-13,Drama,1,0,M,6.9
Hellraiser,tt0093177,1987,P,UK,2,New World Video,R,Horror,0,0,M,7.0
Barbie and the Rockers: Out of This World,tt0313254,1987,P,USA,1,N/A,N/A,Animation,1,0,M,6.5
Around the World in Eighty Ways,tt0092581,1987,P,Australia,0,N/A,R,Comedy,0,2,M,6.2
84 Charing Cross Road,tt0090570,1987,P,UK,0,Sony Pictures Home Entertainment,PG,Biography,0,2,M,7.5
"Chipmunk Adventure, The",tt0092752,1987,P,USA,0,Lorimar Home Video,G,Animation,0,1,M,7.2
Hard Ticket to Hawaii,tt0093146,1987,P,USA,0,Malibu Bay Films,R,Action,0,1,M,4.6
Waiting for the Moon,tt0094286,1987,P,UK,0,,PG,Comedy,0,2,M,6.5
Jaws: The Revenge,tt0093300,1987,P,USA,1,Universal Pictures,PG-13,Adventure,0,2,M,2.9
Scrooged,tt0096061,1988,P,USA,0,Paramount Pictures,PG-13,Comedy,0,2,M,7.0
Hairspray,tt0095270,1988,P,USA,0,New Line Home Entertainment,PG,Comedy,0,1,M,7.0
"Land Before Time, The",tt0095489,1988,P,USA,0,MCA Universal Home Video,G,Animation,0,1,M,7.4
Sticky Fingers,tt0096176,1988,P,USA,0,Media Home Entertainment,PG-13,Comedy,1,0,M,5.0
Critters 2,tt0094919,1988,P,USA,0,Sony Pictures Home Entertainment,PG-13,Comedy,0,1,M,5.4
Pumpkinhead,tt0095925,1988,P,USA,0,United Artists,R,Fantasy,0,4,M,6.2
Wong gok ka moon,tt0096461,1988,F,Hong Kong,0,In-Gear Film,NOT RATED,Crime,0,1,M,7.1
Coming to America,tt0094898,1988,P,USA,2,Paramount Pictures,R,Comedy,0,2,M,7.0
Crossing Delancey,tt0094921,1988,P,USA,1,Warner Home Video,PG,Comedy,2,0,M,6.9
Two Moon Junction,tt0096324,1988,P,USA,1,Sony Pictures Home Entertainment,R,Drama,0,0,M,5.0
Married to the Mob,tt0095593,1988,P,USA,4,Orion Home Video,R,Comedy,0,1,M,6.1
Working Girl,tt0096463,1988,P,USA,4,20th Century Fox,R,Comedy,0,1,M,6.8
"Accused, The",tt0094608,1988,P,USA,1,Paramount Pictures,R,Drama,0,0,M,7.1
Appleseed,tt0094668,1988,P,Japan,1,N/A,NOT RATED,Animation,0,0,M,6.4
My Stepmother Is an Alien,tt0095687,1988,P,USA,1,Sony Pictures Home Entertainment,PG-13,Comedy,0,2,M,5.3
Killer Klowns from Outer Space,tt0095444,1988,F,USA,0,MGM,PG-13,Comedy,0,2,M,6.1
Gakk&ocirc; no kaidan G,tt0330312,1988,F,Japan,0,N/A,N/A,Horror,0,0,M,7.5
Feds,tt0095145,1988,P,USA,0,Warner Home Video,PG-13,Comedy,0,1,M,5.3
Twins,tt0096320,1988,P,USA,0,Universal Pictures,PG,Comedy,0,3,M,6.0
L&#39;etudiante,tt0096523,1988,P,France,3,N/A,NOT RATED,Comedy,0,0,M,5.6
Tonari no Totoro,tt0096283,1988,P,Japan,1,Tokuma Shoten,G,Animation,0,0,M,8.2
Another Woman,tt0094663,1988,P,USA,2,France 2 Cinéma,PG,Drama,0,0,M,7.4
Satisfaction,tt0096037,1988,P,USA,0,Twentieth Century Fox Home Entertainment,PG-13,Comedy,0,1,M,4.8
Beaches,tt0094715,1988,P,USA,0,Disney,PG-13,Comedy,2,0,M,6.9
Big Business,tt0094739,1988,P,USA,0,N/A,PG,Comedy,0,1,M,6.4
Caddyshack II,tt0094824,1988,P,USA,0,Warner Home Video,PG,Comedy,0,4,M,3.7
Women on the Verge of a Nervous Breakdown,tt0095675,1988,P,Spain,2,Orion Classics,R,Comedy,0,1,M,7.6
Beetle Juice,tt0094721,1988,P,USA,1,Warner Bros. Pictures,PG,Comedy,0,4,M,7.5
Poltergeist III,tt0095889,1988,P,USA,2,MGM Home Entertainment,PG-13,Horror,0,2,M,4.6
Child&#39;s Play,tt0094862,1988,P,USA,2,United Artists,R,Horror,0,1,M,6.6
World Gone Wild,tt0096465,1988,P,USA,0,Media Home Entertainment,R,Action,0,1,M,5.2
Scooby-Doo and the Ghoul School,tt0189071,1988,P,USA,0,WARNER BROTHERS PICTURES,NOT RATED,Animation,0,1,M,7.0
They Live,tt0096256,1988,F,USA,0,MCA/Universal Pictures,R,Action,0,2,M,7.3
A Nightmare on Elm Street 4: The Dream Master,tt0095742,1988,P,USA,1,Media Home Entertainment,R,Horror,0,3,M,5.7
All Dogs Go to Heaven,tt0096787,1989,P,Ireland,0,MGM Home Entertainment,G,Animation,2,6,M,6.7
Teen Witch,tt0098453,1989,P,USA,1,Media Home Entertainment,PG-13,Comedy,0,0,M,6.2
"Seventh Continent, The",tt0098327,1989,P,Austria,0,N/A,NOT RATED,Drama,1,1,M,7.8
Godzilla vs. Biollante,tt0097444,1989,P,Japan,0,Toho Company,PG,Action,0,0,M,6.6
Lethal Weapon 2,tt0097733,1989,P,USA,0,Warner Bros. Pictures,R,Action,0,4,M,7.2
Glory,tt0097441,1989,F,USA,0,TriStar,R,Biography,0,4,M,7.9
Shag,tt0098300,1989,P,UK,3,HBO Video,PG,Comedy,0,2,M,6.3
Shirley Valentine,tt0098319,1989,P,UK,4,Paramount Home Video,R,Comedy,0,0,M,7.2
Przesluchanie,tt0084548,1989,P,Poland,5,Circle Films,N/A,Crime,0,0,M,8.1
