title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Cybergeddon,tt2189240,2012,P,USA,0,,PG-13,Thriller,0,1,M,6.5
English Vinglish,tt2181931,2012,P,India,3,Eros Entertainment,NOT RATED,Comedy,0,0,M,7.9
Cheesecake Casserole,tt1733114,2012,P,USA,0,Axis Pacific Filmworks,TV-PG,Comedy,2,1,M,6.2
Call Girl,tt1977739,2012,P,Sweden,1,Garagefilm International,N/A,Drama,0,0,M,6.5
Violine,tt2249628,2012,F,Germany,0,N/A,N/A,Short,0,1,M,7.0
"Seasoning House, The",tt1555093,2012,P,UK,2,Well Go USA,NOT RATED,Drama,1,2,M,6.1
Bindlestiffs,tt2091243,2012,P,USA,0,Slamdance,R,Comedy,0,4,M,4.5
Out in the Dark,tt2318625,2012,F,Israel,0,Breaking Glass Pictures,N/A,Drama,0,2,M,7.5
Mine Games,tt1928337,2012,P,USA,0,Phase 4 Films,TV-14,Horror,0,5,M,5.4
Premium Rush,tt1547234,2012,P,USA,0,Columbia Pictures,PG-13,Action,0,2,M,6.5
Gayby,tt2106739,2012,P,USA,0,Independent Pictures,NOT RATED,Comedy,0,1,M,5.9
"Five-Year Engagement, The",tt1195478,2012,P,USA,0,Universal Pictures,R,Comedy,0,2,M,6.2
Ahi va el diablo,tt2107648,2012,P,Mexico,0,Magnolia Pictures,NOT RATED,Horror,0,0,M,5.6
Sparkle,tt1876451,2012,P,USA,1,Sony Pictures,PG-13,Drama,1,2,M,5.7
Moonrise Kingdom,tt1748122,2012,P,USA,0,Focus Features,PG-13,Adventure,0,1,M,7.8
Future Weather,tt1701215,2012,P,USA,3,First Pond Entertainment,NOT RATED,Drama,1,0,F,6.2
Entrance,tt1918806,2012,P,USA,2,IFC Midnight,NOT RATED,Drama,3,2,M,4.8
White Alligator,tt2435166,2012,P,USA,4,N/A,N/A,Comedy,1,0,F,7.7
Sightseers,tt2023690,2012,P,UK,0,IFC Films,NOT RATED,Adventure,2,1,M,6.5
Step Up Revolution,tt1800741,2012,P,USA,1,Summit Entertainment,PG-13,Drama,1,0,M,6.5
"Batman: The Dark Knight Returns, part 1",tt2313197,2012,P,USA,0,WARNER BROTHERS PICTURES,PG-13,Animation,0,1,M,8.0
"Bourne Legacy, The",tt1194173,2012,P,USA,0,Universal Pictures,PG-13,Action,0,3,M,6.7
"For a Good Time, Call...",tt1996264,2012,P,USA,0,Focus Features,R,Comedy,2,0,F,6.0
Neighboring Sounds,tt2190367,2012,P,Brazil,0,Cinema Guild,UNRATED,Drama,0,0,M,7.1
Why Stop Now?,tt1853643,2012,P,USA,2,IFC Films,R,Comedy,0,0,M,5.6
"Vow, The",tt1606389,2012,P,USA,3,Sony Pictures,PG-13,Drama,1,2,M,6.8
Excision,tt1984153,2012,P,USA,2,Anchor Bay Films,NOT RATED,Drama,0,1,M,6.1
Tango libre,tt2370034,2012,F,France,4,Artemis Productions,N/A,Drama,1,0,M,6.2
Girls Und Panzer,tt2294076,2012,P,Japan,3,,TV-14,Animation,0,0,M,7.5
If I Were You,tt1587309,2012,P,UK,2,Paragraph Pictures,R,Comedy,0,0,M,7.1
Ruroni Kenshin: Meiji kenkaku roman tan,tt1979319,2012,P,Japan,0,N/A,TV-MA,Action,0,0,M,7.6
"Key and the Frame, The",tt2601160,2012,P,USA,0,N/A,N/A,Short,0,1,M,
I Belong,tt2377396,2012,P,Norway,2,Motlys AS,N/A,Comedy,0,0,M,6.7
Smiley,tt2025667,2012,P,USA,2,Fever Productions,R,Comedy,0,2,M,3.5
Dark Shadows,tt1077368,2012,P,USA,0,Warner Bros. Pictures,PG-13,Comedy,0,3,M,6.2
Byzantium,tt1531901,2012,P,UK,1,IFC Films,R,Drama,0,0,M,6.5
Wreck-It Ralph,tt1772341,2012,P,USA,0,Walt Disney Pictures,PG,Animation,1,3,M,7.7
Call Me Kuchu,tt2088714,2012,P,USA,0,Cinedigm,NOT RATED,Documentary,1,0,F,7.6
Das Leben ist nichts fur Feiglinge,tt2147550,2012,P,Germany,1,Riva Filmproduktion,N/A,Drama,0,0,M,6.7
Morgana,tt2318360,2012,P,Mexico,1,N/A,N/A,Horror,0,0,M,3.7
Rock of Ages,tt1336608,2012,P,USA,1,New Line Cinema,PG-13,Comedy,0,4,M,5.9
Goodbye,tt1926992,2012,P,Iran,0,N/A,N/A,Drama,0,1,M,7.2
Underworld: Awakening,tt1496025,2012,P,USA,0,Screen Gems,R,Action,1,4,M,6.4
One for the Money,tt1598828,2012,P,USA,4,Lionsgate Films,PG-13,Action,3,0,F,5.3
"Lucky One, The",tt1327194,2012,P,USA,1,Warner Bros. Pictures,PG-13,Drama,0,2,M,6.5
What Maisie Knew,tt1932767,2012,P,USA,2,Millenium Entertainment,R,Drama,1,1,M,7.5
"Guilt Trip, The",tt1694020,2012,P,USA,1,Paramount Pictures,PG-13,Comedy,0,0,F,5.8
Vamps,tt1545106,2012,P,USA,0,Anchor Bay Entertainment,PG-13,Comedy,1,0,F,5.2
Saving Mr. Banks,tt2140373,2013,P,USA,2,Walt Disney Pictures,PG-13,Biography,1,0,M,7.5
Ida,tt2718492,2013,P,Poland,2,Music Box Films,PG-13,Drama,1,0,M,7.4
Only Lovers Left Alive,tt1714915,2013,P,Germany,1,Sony Pictures Classics,R,Comedy,0,0,M,7.3
Prisoners,tt1392214,2013,P,USA,2,Warner Bros.,R,Crime,0,1,M,8.1
Baggage Claim,tt1171222,2013,P,USA,3,Fox Searchlight,PG-13,Comedy,0,2,M,5.1
Wadjda,tt2258858,2013,P,Saudi Arabia,4,Sony Pictures Classics,PG,Comedy,0,0,M,7.6
Kyss meg for faen i helvete,tt2829458,2013,P,Norway,0,Motlys,N/A,Comedy,0,0,M,6.5
Turbo,tt1860353,2013,P,USA,0,DreamWorks Animation,PG,Animation,0,4,M,6.4
"Wolverine, The",tt1430132,2013,P,USA,0,20th Century Fox,PG-13,Action,0,2,M,6.7
An Easter Bunny Puppy,tt2599226,2013,P,USA,5,FUN FAMILY FEATURES. LLC,N/A,Family,0,1,M,2.4
Odd Thomas,tt1767354,2013,P,USA,0,RLJ/Image Entertainment,N/A,Comedy,0,2,M,6.9
Best Friends Forever,tt2224073,2013,P,USA,1,N/A,NOT RATED,Drama,0,0,M,5.1
"Punk Singer, The",tt1785612,2013,P,USA,0,IFC Films,NOT RATED,Documentary,0,0,M,7.4
Ass Backwards,tt1509788,2013,P,USA,0,Gravitas Ventures,UNRATED,Adventure,2,1,M,4.2
Yip Man: Jung gik yat jin,tt2495118,2013,P,Hong Kong,0,Well Go USA,PG-13,Action,1,0,M,6.2
Lost In Living,tt2628260,2013,P,USA,1,N/A,N/A,Documentary,0,0,F,7.2
"Machine, The",tt2317225,2013,P,UK,0,Xlrator Media,R,Action,0,0,M,6.1
Flores Raras,tt2217458,2013,P,Brazil,0,Wolfe Releasing,NOT RATED,Biography,3,1,M,7.0
Barbie &amp; Her Sisters in a Pony Tale,tt3321254,2013,P,USA,2,Universal Pictures,TV-Y,Animation,0,1,M,6.3
Coherence,tt2866360,2013,P,USA,0,Oscilloscope Pictures,NOT RATED,Horror,0,3,M,7.2
La jaula de oro,tt2042583,2013,F,Mexico,0,N/A,NOT RATED,Drama,0,2,M,7.7
Ang&eacute;lique,tt2776074,2013,P,France,4,N/A,N/A,Adventure,3,1,F,6.1
In Fear,tt2165859,2013,F,UK,0,Anchor Bay/Freestyle Releasing,R,Horror,0,2,M,5.5
Dallas Buyers Club,tt0790636,2013,P,USA,0,Focus Features,R,Biography,0,1,M,8.0
A Talking Cat!?!,tt2511190,2013,P,USA,0,FUN FAMILY FEATURES. LLC,NOT RATED,Comedy,0,1,M,2.5
Europa Report,tt2051879,2013,P,USA,0,Magnolia Pictures,PG-13,Drama,0,1,M,6.5
Nymphomaniac: Volume 1,tt1937390,2013,P,Denmark,2,Magnolia Pictures,NOT RATED,Drama,0,0,M,7.0
About Time,tt2194499,2013,P,UK,0,Universal Pictures,R,Comedy,0,1,M,7.8
Words and Pictures,tt2380331,2013,P,USA,0,Roadside Attractions,PG-13,Comedy,0,1,M,6.6
"Smurfs 2, The",tt2017020,2013,P,USA,1,Sony Pictures,PG,Animation,0,6,M,5.4
"Way Way Back, The",tt1727388,2013,P,USA,4,Fox Searchlight,PG-13,Comedy,0,0,M,7.4
Iron Man 3,tt1300854,2013,P,China,0,Walt Disney Pictures,PG-13,Action,0,5,M,7.2
In a World...,tt2294677,2013,P,USA,1,Roadside Attractions,R,Comedy,0,0,M,6.7
Parker,tt1904996,2013,P,USA,1,FilmDistrict,R,Action,0,2,F,6.2
"Secret Life of Walter Mitty, The",tt0359950,2013,P,USA,0,20th Century Fox,PG,Adventure,0,3,M,7.3
Hemlock Grove,tt2309295,2013,P,USA,0,,TV-MA,Horror,0,2,M,7.2
"Hobbit: The Desolation of Smaug, The",tt1170358,2013,P,USA,0,Warner Bros.,PG-13,Adventure,0,2,M,7.8
How I Live Now,tt1894476,2013,P,UK,3,Magnolia Pictures,R,Romance,1,3,M,6.5
"Congress, The",tt1821641,2013,P,Israel,3,Drafthouse Films,NOT RATED,Animation,0,1,M,6.5
Don Jon,tt2229499,2013,P,USA,0,Relativity Media,R,Comedy,0,1,M,6.6
Maron,tt2520512,2013,F,USA,0,,N/A,Comedy,0,1,M,7.7
"Zoran, il mio nipote scemo",tt3078718,2013,F,Italy,0,N/A,N/A,Comedy,1,2,M,6.6
Plush,tt2226519,2013,P,USA,4,Millennium Entertainment,R,Drama,1,0,F,5.4
Upstream Color,tt2084989,2013,F,USA,1,Independent Pictures/Metrodome Dist.,NOT RATED,Drama,0,1,M,6.7
300 Worte Deutsch,tt2288044,2013,P,Germany,0,N/A,N/A,Comedy,2,1,M,5.7
Saige Paints the Sky,tt2818348,2013,P,USA,1,Universal Studios,TV-G,Family,3,0,M,6.3
Safe Haven,tt1702439,2013,P,USA,4,Relativity Media,PG-13,Drama,1,2,M,6.7
Vi ar bast!,tt2364975,2013,P,Sweden,0,Magnolia Pictures,NOT RATED,Drama,0,1,M,7.2
L&#39;ecume des jours,tt2027140,2013,P,France,2,Drafthouse Films,NOT RATED,Comedy,0,0,M,6.5
Gravity,tt1454468,2013,F,UK,0,Warner Bros. Pictures,PG-13,Drama,0,1,M,7.7
Escape from Planet Earth,tt0765446,2013,P,USA,0,The Weinstein Co.,PG,Animation,0,4,M,5.9
"Railway Man, The",tt2058107,2013,F,Switzerland,0,The Weinstein Company,R,Biography,0,3,M,7.1
G.B.F.,tt2429074,2013,P,USA,0,Vertical Entertainment,R,Comedy,0,1,M,6.0
+1,tt2395385,2013,P,USA,0,IFC Films,NOT RATED,Horror,0,1,M,5.5
Enough Said,tt2390361,2013,P,USA,3,s,PG-13,Comedy,1,0,F,7.0
"Hit Girl, The",tt2651924,2013,P,USA,1,N/A,N/A,Action,0,3,M,7.5
American Hustle,tt1800241,2013,P,USA,0,Sony Pictures,R,Crime,0,2,M,7.3
Riddick,tt1411250,2013,F,USA,0,Universal Classics,R,Action,0,1,M,6.4
Crystal Fairy &amp; the Magical Cactus and 2012,tt2332579,2013,P,Chile,1,IFC Films,NOT RATED,Adventure,0,0,M,5.8
Gabrielle,tt3106846,2013,P,Canada,3,Entertainment One,R,Drama,0,0,M,6.9
Mama,tt2023587,2013,P,Canada,0,Universal Pictures,PG-13,Horror,2,3,M,6.2
Horns,tt1528071,2013,P,USA,0,Radius-TWC,R,Crime,0,2,M,6.5
Future Shift,tt2991316,2013,P,Canada,0,N/A,N/A,Action,0,0,M,
Hansel &amp; Gretel: Witch Hunters,tt1428538,2013,P,Germany,0,Paramount Pictures/MGM,R,Action,0,1,M,6.1
Short Term 12,tt2370248,2013,P,USA,1,Cinedigm,R,Drama,0,0,M,8.0
Orphan Black,tt2234222,2013,P,Canada,2,,TV-MA,Action,1,5,M,8.3
Oz the Great and Powerful,tt1623205,2013,P,USA,0,Walt Disney Pictures,PG,Adventure,0,3,M,6.3
Dead Man Down,tt2101341,2013,P,USA,1,FilmDistrict,R,Action,0,0,M,6.5
Bounty Killer,tt2369396,2013,P,USA,0,Arc Entertainment,R,Action,0,4,M,5.5
Only God Forgives,tt1602613,2013,P,Denmark,1,Radius-TWC,R,Crime,0,1,M,5.7
Cloudy with a Chance of Meatballs 2,tt1985966,2013,P,USA,0,Sony Pictures,PG,Animation,2,3,M,6.4
V/H/S/2,tt2450186,2013,P,USA,0,Magnet Releasing,R,Horror,1,4,M,6.1
Knights of Badassdom,tt1545660,2013,P,USA,0,Entertainment One Films,R,Action,0,1,M,5.7
Touchy Feely,tt2364949,2013,P,USA,2,Magnolia Pictures,R,Drama,0,0,M,5.3
Mobius,tt2106550,2013,P,France,1,Grindstone Entertainment,R,Drama,0,1,M,6.1
Perfect Mothers,tt2103267,2013,P,Australia,0,Exclusive Media,R,Drama,2,1,F,6.2
"Soshite chichi ni naru (Like Father, Like Son)",tt2331143,2013,P,Japan,1,IFC Films,NOT RATED,Drama,0,0,M,7.8
Gam-si-ja-deul,tt2969656,2013,P,South Korea,0,Zip Cinema,NOT RATED,Action,0,0,M,7.2
August: Osage County,tt1322269,2013,P,USA,2,The Weinstein Company,R,Drama,0,0,M,7.2
Patema Inverted,tt2981768,2013,F,Japan,1,GKIDS,NOT RATED,Animation,0,1,M,7.4
All Cheerleaders Die,tt2527186,2013,P,USA,2,RLJ/Image Entertainment,NOT RATED,Comedy,0,1,M,5.1
Snowpiercer,tt1706620,2013,P,South Korea,0,Radius-TWC,R,Action,1,1,M,7.1
"Vivian Maier Mystery, The",tt3252208,2013,P,UK,2,FilmBuff,N/A,Documentary,0,0,M,7.6
"Tale of The Princess Kaguya, The",tt2576852,2013,P,Japan,6,GKIDS,PG,Animation,0,0,M,8.1
rastres de s&aacute;ndal,tt3521332,2013,P,Spain,0,N/A,N/A,Drama,2,0,F,6.8
Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,tt2800240,2014,P,France,0,AZ Films,N/A,Comedy,0,0,M,7.0
Alles Inklusive,tt3469518,2014,P,Germany,0,Constantin Film Verleih,N/A,Comedy,0,0,M,5.6
"Expendables 3, The",tt2333784,2014,F,USA,0,Lionsgate Pictures,PG-13,Action,0,0,M,6.1
Atlas Shrugged: Who Is John Galt?,tt2800038,2014,P,USA,0,Atlas Distribution,PG-13,Drama,0,2,M,4.4
Under the Skin,tt1441395,2014,F,Switzerland,2,A24,R,Drama,0,2,M,6.3
Belle,tt2404181,2014,P,UK,2,Fox Searchlight,PG,Biography,0,0,M,7.4
"Skeleton Twins, The",tt1571249,2014,P,USA,0,Roadside Attractions,R,Comedy,0,2,M,6.8
Outcast,tt1552224,2014,P,Canada,1,Eone Films,NOT RATED,Action,0,1,M,4.6
Treehouse,tt1791681,2014,P,UK,0,Uncorkd Entertainment,N/A,Horror,0,2,M,3.9
Dohee-ya,tt3661798,2014,P,South Korea,3,N/A,N/A,Drama,0,0,M,7.0
Cake,tt3442006,2014,P,USA,3,Cinelou Films,R,Drama,0,1,M,6.4
Verden venter,tt4800178,2014,P,Norway,0,N/A,N/A,Comedy,0,0,M,7.0
"Taking of Deborah Logan, The",tt3387648,2014,P,USA,2,Millennium Entertainment,R,Horror,0,2,M,6.0
My Father Must Die,tt3368814,2014,P,Canada,4,N/A,TV-14,Crime,0,1,M,6.1
"Book of Life, The",tt2262227,2014,P,USA,0,20th Century Fox,PG,Animation,0,1,M,7.3
Electricity,tt2936470,2014,P,UK,3,N/A,N/A,Drama,0,2,M,6.1
Ask Me Anything,tt2505294,2014,P,USA,3,Phase 4 Films,NOT RATED,Drama,2,0,F,6.1
Innocence,tt1724965,2014,P,USA,2,Abramorama Entertainment,PG-13,Adventure,1,0,M,4.6
"Single Moms Club, The",tt2465140,2014,P,USA,0,Lionsgate Films,PG-13,Comedy,0,1,M,5.3
Batman: Assault on Arkham,tt3139086,2014,P,USA,1,WARNER BROTHERS PICTURES,PG-13,Animation,0,5,M,7.5
Annie,tt1823664,2014,P,USA,3,Sony Pictures,PG,Comedy,0,3,M,5.3
"Babadook, The",tt2321549,2014,P,Australia,4,IFC Films,NOT RATED,Drama,1,0,F,6.8
Into the Storm,tt2106361,2014,P,USA,0,Warner Bros. Pictures,PG-13,Action,0,1,M,5.8
A Long Way Down,tt0458413,2014,P,UK,0,Magnolia Pictures,R,Comedy,0,2,M,6.4
Hoje Eu Quero Voltar Sozinho,tt1702014,2014,P,Brazil,0,Strand Releasing,NOT RATED,Drama,0,1,M,7.9
La cr&egrave;me de la cr&egrave;me,tt2536428,2014,P,France,0,N/A,N/A,Comedy,0,0,M,5.9
"Fault in Our Stars, The",tt2582846,2014,P,USA,0,20th Century Fox,PG-13,Drama,0,3,M,7.7
Non-Stop,tt2024469,2014,P,UK,0,Universal Pictures,PG-13,Action,1,5,M,7.0
Begin Again,tt1980929,2014,P,USA,0,The Weinstein Company,R,Comedy,0,1,M,7.4
"Quiet Hour, The",tt2645188,2014,P,UK,2,N/A,N/A,Drama,0,0,M,4.7
Anatomy of a Love Seen,tt3546114,2014,P,USA,0,N/A,NOT RATED,Drama,1,0,F,4.8
Eat with Me,tt2274604,2014,P,USA,1,Eat With Me Productions,NOT RATED,Comedy,0,1,M,6.5
Wish I Was Here,tt2870708,2014,P,USA,0,Focus Features,R,Comedy,0,1,M,6.7
Still the Water,tt3230162,2014,P,France,0,Kumie,N/A,Drama,1,0,F,6.7
Mercenaries,tt3598222,2014,P,USA,2,N/A,UNRATED,Action,0,1,M,3.7
Respire,tt3365778,2014,P,France,4,Film Movement,NOT RATED,Drama,0,1,M,7.1
Near Death Experience,tt3800012,2014,F,France,0,N/A,N/A,Comedy,0,0,M,5.8
Primero De Enero,tt3263732,2014,P,Dominican Republic,0,N/A,N/A,Drama,1,0,F,6.6
Phoenix,tt2764784,2014,P,Germany,2,IFC Films,PG-13,Drama,0,1,M,7.3
I Call It Love,tt4211680,2014,F,Lebanon,0,Rajshri Media,N/A,Short,0,0,M,
God&#39;s Not Dead,tt2528814,2014,P,USA,0,Pure Flix Entertainment,PG,Drama,0,1,M,4.8
Camp Takota,tt3097084,2014,P,USA,3,N/A,NOT RATED,Comedy,1,1,M,6.9
"Quiet Roar, The",tt2835536,2014,P,Sweden,3,Idyll,N/A,Drama,0,0,M,5.7
"Other Woman, The",tt2203939,2014,P,USA,3,20th Century Fox,PG-13,Comedy,1,0,M,6.0
"Lego Movie, The",tt1490017,2014,P,Australia,0,Warner Bros. Pictures,PG,Animation,0,5,M,7.8
That Awkward Moment,tt1800246,2014,P,USA,0,Focus Features,R,Comedy,0,0,M,6.2
Wir sind die Neuen,tt3777462,2014,P,Germany,0,N/A,N/A,Comedy,0,0,M,6.7
Tinker Bell and the Legend of the NeverBeast,tt3120408,2014,P,USA,1,DisneyToon Studios,G,Animation,1,3,M,7.3
"Disappearance of Eleanor Rigby: Her, The",tt3720788,2014,P,USA,0,N/A,R,Drama,0,0,M,7.0
Before I Go to Sleep,tt1726592,2014,P,UK,4,Clarius Entertainment,R,Drama,1,1,F,6.3
Der kleine Drache Kokosnuss,tt3726220,2014,F,Germany,0,N/A,TV-G,Animation,0,1,M,4.7
Miss Meadows,tt3128900,2014,P,USA,0,Eone Films,NOT RATED,Drama,1,0,F,5.7
Da Sweet Blood of Jesus,tt3104930,2014,P,USA,0,Gravitas Ventures,NOT RATED,Comedy,0,0,M,4.1
Jane the Virgin,tt3566726,2014,P,USA,2,,TV-PG,Comedy,0,0,M,7.8
Justice League: WAR,tt3060952,2014,P,USA,0,Warner Home Video,PG-13,Animation,0,6,M,7.3
Frozen in Time,tt4150316,2014,F,USA,0,N/A,G,Animation,1,0,M,6.0
"Like Sunday, Like Rain",tt3104818,2014,P,USA,1,Monterey Media,R,Drama,0,1,M,6.9
Unbroken,tt1809398,2014,F,USA,0,Universal Pictures,PG-13,Biography,1,4,F,7.2
White Bird in a Blizzard,tt2238050,2014,P,France,3,Magnolia Pictures,R,Drama,1,0,M,6.4
Dolphin Tale 2,tt2978462,2014,P,USA,4,Warner Bros. Pictures,PG,Drama,1,1,M,6.4
Rio 2,tt2357291,2014,P,USA,0,20th Century Fox,G,Animation,1,2,M,6.3
"Two Faces of January, The",tt1976000,2014,P,UK,1,Magnolia Pictutures,PG-13,Romance,1,0,M,6.2
Grace of Monaco,tt2095649,2014,P,France,0,The Weinstein Company,NOT RATED,Biography,0,0,M,5.7
Flowers in the Attic,tt3074694,2014,P,Canada,0,Front Street Pictures,TV-14,Drama,2,0,F,6.1
East Side Sushi,tt2340650,2014,P,USA,1,Samuel Douek/Hola Mexico Film Festival,PG,Drama,0,1,M,7.1
"Disappearance of Eleanor Rigby: Them, The",tt3729920,2014,P,USA,0,The Weinstein Company,R,Drama,0,0,M,6.3
Wyrmwood: Road of the Dead,tt2535470,2014,P,Australia,0,IFC Midnight,NOT RATED,Action,0,1,M,6.2
Beyond the Lights,tt3125324,2014,P,USA,4,Relativity Media,PG-13,Drama,1,0,F,6.9
"Love, Rosie",tt1638002,2014,P,Germany,0,Film Arcade,R,Comedy,2,0,M,7.2
Hits,tt3145220,2014,P,USA,0,Honora Productions,N/A,Comedy,0,1,M,5.8
Into the Woods,tt2180411,2014,P,USA,1,Walt Disney Pictures,PG,Adventure,0,2,M,6.0
A Girl Walks Home Alone at Night,tt2326554,2014,P,USA,0,Vice Films,NOT RATED,Drama,1,0,F,7.0
Que Horas Ela Volta?,tt3742378,2015,P,Brazil,1,Oscilloscope Laboratories,R,Comedy,1,0,F,7.8
Intruders,tt4009278,2015,P,USA,3,N/A,R,Drama,0,1,M,5.7
Boi Neon,tt4899406,2015,P,Brazil,0,N/A,UNRATED,Drama,0,1,M,6.8
"Wedding Ringer, The",tt0884732,2015,P,USA,0,Sony Screen Gems,R,Comedy,0,2,M,6.7
Harter Brocken,tt3981858,2015,P,Germany,1,N/A,N/A,Crime,0,0,M,6.8
Steve Jobs,tt2080374,2015,P,UK,0,Universal Pictures,R,Biography,0,2,M,7.2
Victor Frankenstein,tt1976009,2015,F,UK,0,Eclectic Pictures,PG-13,Drama,1,2,M,6.0
"Wave (B&oslash;lgen), The",tt3616916,2015,P,Norway,0,N/A,R,Action,0,1,M,6.7
Angry Indian Goddesses,tt3368222,2015,P,India,3,N/A,N/A,Comedy,0,0,M,6.9
Fathers &amp; Daughters,tt2582502,2015,P,Italy,2,Voltage Pictures,R,Drama,0,0,M,7.1
Star Wars: The Force Awakens,tt2488496,2015,P,USA,0,Walt Disney Pictures,PG-13,Action,0,3,M,8.0
Love Live! The School Idol Movie,tt3837248,2015,P,Japan,0,N/A,NOT RATED,Animation,0,0,M,6.9
Feeheld,tt1658801,2015,P,USA,2,Summit Entertainment,PG-13,Biography,0,0,M,6.5
Battledream Chronicle,tt4714032,2015,P,Martinique,1,N/A,N/A,Animation,0,0,M,6.3
Miss You Already,tt2245003,2015,P,UK,0,Embargo Films,PG-13,Comedy,0,0,F,6.8
"Second Best Exotic Marigold Hotel, The",tt2555736,2015,P,UK,0,20th Century Fox,PG,Comedy,0,1,M,6.6
Invisible Sister,tt4420110,2015,P,USA,1,Disney Channel,TV-G,Adventure,2,2,M,6.3
"VVitch: A New-England Folktale, The",tt4263482,2015,P,UK,0,A24 Films,R,Horror,0,1,M,6.8
"Final Girls, The",tt2118624,2015,P,USA,5,Stage 6 Films,PG-13,Comedy,0,1,M,6.6
brothers of the wind,tt3532278,2015,F,Austria,0,Epic Pictures,N/A,Adventure,0,1,M,6.8
"Liza, the fox fairy",tt2210769,2015,P,Hungary,3,N/A,N/A,Comedy,0,0,M,7.6
Sisters,tt1850457,2015,P,USA,0,Universal Pictures,R,Comedy,1,0,M,6.0
Unexpected,tt4145304,2015,P,USA,2,The Film Arcade,R,Comedy,1,0,M,5.7
Legend,tt3569230,2015,P,UK,0,Universal Studios,R,Biography,0,2,M,7.0
Advantageous,tt3090670,2015,P,USA,2,Film Presence,NOT RATED,Drama,2,0,F,6.2
Queen of Earth,tt3993894,2015,P,USA,1,IFC Films,NOT RATED,Drama,0,1,M,6.3
"Overnight, The",tt3844362,2015,P,USA,0,The Orchard,R,Comedy,0,1,M,6.1
Magic Mike XXL,tt2268016,2015,P,USA,0,Warner Bros. Pictures,R,Comedy,0,1,M,5.6
Il racconto dei racconti,tt3278330,2015,P,Italy,0,Sundance Selects,R,Drama,0,1,M,6.4
Fifty Shades of Grey,tt2322441,2015,P,USA,1,Focus Features,R,Drama,1,0,M,4.1
Anguish,tt3620762,2015,P,USA,2,Anguish Film,N/A,Drama,0,1,M,4.5
Cinderella,tt1661199,2015,P,USA,3,Walt Disney Pictures,PG,Drama,0,2,M,6.9
Carol,tt2402927,2015,P,UK,1,The Weinstein Company,R,Drama,1,0,M,7.2
Room,tt3170832,2015,P,Ireland,2,Element Pictures,R,Drama,2,0,M,8.2
Max,tt3369806,2015,P,USA,0,Warner Bros. Pictures,PG,Adventure,0,1,M,6.8
Far From the Madding Crowd,tt2935476,2015,P,UK,0,20th Century Fox,PG-13,Drama,0,2,M,7.1
Halal Love,tt5105218,2015,P,Germany,1,N/A,N/A,Comedy,0,0,M,6.4
Maryland,tt4085084,2015,F,France,1,Scope Pictures,UNRATED,Drama,1,0,F,6.2
Stitcher,tt4858280,2015,F,Ireland,0,N/A,N/A,Short,0,0,M,
Captive,tt3268668,2015,P,Mexico,2,Paramount Pictures,PG-13,Action,2,1,M,5.4
Insidious: Chapter 3,tt3195644,2015,P,Canada,2,Focus Features,PG-13,Horror,0,0,M,6.1
"Un peu, beaucoup, aveuglement!",tt4466936,2015,P,France,3,N/A,NOT RATED,Comedy,0,1,M,6.6
"Reason I Shop Online, The",tt4780834,2015,P,UK,1,N/A,N/A,Short,1,0,M,
"Phoenix Project, The",tt3430042,2015,F,USA,0,FilmBuff,NOT RATED,Drama,0,1,M,4.2
45 Years,tt3544082,2015,P,UK,0,Sundance Selects,R,Drama,0,2,M,7.1
Trust Fund,tt3969208,2015,P,USA,7,Transatlantic Films,PG,Drama,1,0,F,6.5
Full Out,tt3977462,2015,P,Canada,0,Carmel Creek Productions,TV-PG,Biography,0,0,M,6.5
You&#39;re My Boss,tt4489160,2015,F,Philippines,3,N/A,TV-PG,Comedy,0,0,M,6.2
Life,tt2948840,2015,P,UK,0,See-Saw Films,R,Biography,0,1,M,6.1
Sicario,tt3397884,2015,F,USA,0,Lionsgate,R,Action,1,1,M,7.6
Hotel Transylvania 2,tt2510894,2015,P,USA,0,Sony Pictures,PG,Animation,0,3,M,6.7
Ghosthunters,tt3711622,2015,P,Germany,0,Lucky Birds Media,PG,Animation,0,4,M,5.5
"Blackcoat&#39;s Daughter, The",tt3286052,2015,P,Canada,0,A24 and DIRECTV,R,Horror,0,0,M,5.9
Septembers of Shiraz,tt3661298,2015,P,USA,0,Millennium Films,PG-13,Thriller,2,0,M,6.1
Jem and the Holograms,tt3614530,2015,P,USA,3,Universal Pictures,PG,Adventure,1,1,M,4.1
Shaun the Sheep Movie,tt2872750,2015,F,UK,0,Lionsgate,PG,Animation,0,3,M,7.4
Hitman: Agent 47,tt2679042,2015,F,USA,4,20th Century Fox,R,Action,0,2,M,5.7
Meadowland,tt3529656,2015,P,USA,0,Meadowland Production,R,Drama,0,1,M,5.8
Miss Sloane,tt4540710,2016,P,France,2,EuropaCorp,R,Drama,0,1,M,7.5
Queen of Katwe,tt4341582,2016,P,USA,2,Walt Disney Studios,PG,Biography,0,1,F,7.4
Captain America: Civil War,tt3498820,2016,P,USA,0,Walt Disney Pictures,PG-13,Action,0,4,M,7.8
Mother&#39;s Day,tt4824302,2016,P,USA,1,Open Road Films,PG-13,Comedy,2,2,M,5.6
